f;n;t;u;r;value
Media Pechuga;4;77;79;5;0.0
Media Pechuga;4;77;80;5;0.0
Media Pechuga;4;77;81;5;0.0
Media Pechuga;4;77;82;5;0.0
Media Pechuga;4;77;83;5;0.0
Blanqueta;4;77;78;5;0.0
Blanqueta;4;77;79;5;0.0
Blanqueta;4;77;80;5;0.0
Blanqueta;4;77;81;5;0.0
Blanqueta;4;77;82;5;0.0
Blanqueta;4;77;83;5;0.0
Alón;4;77;78;5;0.0
Alón;4;77;79;5;0.0
Alón;4;77;80;5;0.0
Alón;4;77;81;5;0.0
Alón;4;77;82;5;0.0
Alón;4;77;83;5;0.0
Punta;4;77;78;5;0.0
Punta;4;77;79;5;0.0
Punta;4;77;80;5;0.0
Punta;4;77;81;5;0.0
Punta;4;77;82;5;0.0
Punta;4;77;83;5;-7.275957614183426e-12
Jamoncito;4;77;78;5;0.0
Jamoncito;4;77;79;5;0.0
Jamoncito;4;77;80;5;0.0
Jamoncito;4;77;81;5;0.0
Jamoncito;4;77;82;5;0.0
Jamoncito;4;77;83;5;0.0
Medio Muslo;4;77;78;5;0.0
Medio Muslo;4;77;79;5;0.0
Medio Muslo;4;77;80;5;0.0
Medio Muslo;4;77;81;5;0.0
Medio Muslo;4;77;82;5;0.0
Medio Muslo;4;77;83;5;0.0
Entero;4;78;79;5;0.0
Entero;4;78;80;5;0.0
Entero;4;78;81;5;0.0
Entero;4;78;82;5;0.0
Entero;4;78;83;5;0.0
Entero;4;78;84;5;0.0
Medio Pollo;4;78;79;5;0.0
Medio Pollo;4;78;80;5;0.0
Medio Pollo;4;78;81;5;0.0
Medio Pollo;4;78;82;5;0.0
Medio Pollo;4;78;83;5;0.0
Medio Pollo;4;78;84;5;0.0
Medio Pollo Superior;4;78;79;5;0.0
Medio Pollo Superior;4;78;80;5;0.0
Medio Pollo Superior;4;78;81;5;0.0
Medio Pollo Superior;4;78;82;5;0.0
Medio Pollo Superior;4;78;83;5;0.0
Medio Pollo Superior;4;78;84;5;0.0
Medio Pollo Inferior;4;78;79;5;0.0
Medio Pollo Inferior;4;78;80;5;0.0
Medio Pollo Inferior;4;78;81;5;0.0
Medio Pollo Inferior;4;78;82;5;0.0
Medio Pollo Inferior;4;78;83;5;0.0
Medio Pollo Inferior;4;78;84;5;0.0
Cuarto de Pollo Superior;4;78;79;5;0.0
Cuarto de Pollo Superior;4;78;80;5;0.0
Cuarto de Pollo Superior;4;78;81;5;0.0
Cuarto de Pollo Superior;4;78;82;5;0.0
Cuarto de Pollo Superior;4;78;83;5;0.0
Cuarto de Pollo Superior;4;78;84;5;0.0
Muslo Entero;4;78;79;5;0.0
Muslo Entero;4;78;80;5;0.0
Muslo Entero;4;78;81;5;0.0
Muslo Entero;4;78;82;5;0.0
Muslo Entero;4;78;83;5;0.0
Muslo Entero;4;78;84;5;0.0
Pechuga Completa;4;78;79;5;0.0
Pechuga Completa;4;78;80;5;0.0
Pechuga Completa;4;78;81;5;0.0
Pechuga Completa;4;78;82;5;0.0
Pechuga Completa;4;78;83;5;0.0
Pechuga Completa;4;78;84;5;0.0
Ala Completa;4;78;79;5;0.0
Ala Completa;4;78;80;5;0.0
Ala Completa;4;78;81;5;0.0
Ala Completa;4;78;82;5;0.0
Ala Completa;4;78;83;5;0.0
Ala Completa;4;78;84;5;0.0
Media Pechuga;4;78;79;5;0.0
Media Pechuga;4;78;80;5;0.0
Media Pechuga;4;78;81;5;0.0
Media Pechuga;4;78;82;5;0.0
Media Pechuga;4;78;83;5;0.0
Media Pechuga;4;78;84;5;0.0
Blanqueta;4;78;79;5;0.0
Blanqueta;4;78;80;5;0.0
Blanqueta;4;78;81;5;0.0
Blanqueta;4;78;82;5;0.0
Blanqueta;4;78;83;5;0.0
Blanqueta;4;78;84;5;0.0
Alón;4;78;79;5;0.0
Alón;4;78;80;5;0.0
Alón;4;78;81;5;0.0
Alón;4;78;82;5;0.0
Alón;4;78;83;5;0.0
Alón;4;78;84;5;0.0
Punta;4;78;79;5;0.0
Punta;4;78;80;5;0.0
Punta;4;78;81;5;0.0
Punta;4;78;82;5;0.0
Punta;4;78;83;5;0.0
Punta;4;78;84;5;-5.4569682106375694e-12
Jamoncito;4;78;79;5;0.0
Jamoncito;4;78;80;5;0.0
Jamoncito;4;78;81;5;0.0
Jamoncito;4;78;82;5;0.0
Jamoncito;4;78;83;5;0.0
Jamoncito;4;78;84;5;0.0
Medio Muslo;4;78;79;5;0.0
Medio Muslo;4;78;80;5;0.0
Medio Muslo;4;78;81;5;0.0
Medio Muslo;4;78;82;5;0.0
Medio Muslo;4;78;83;5;0.0
Medio Muslo;4;78;84;5;0.0
Entero;4;79;80;5;0.0
Entero;4;79;81;5;0.0
Entero;4;79;82;5;0.0
Entero;4;79;83;5;0.0
Entero;4;79;84;5;0.0
Entero;4;79;85;5;0.0
Medio Pollo;4;79;80;5;0.0
Medio Pollo;4;79;81;5;0.0
Medio Pollo;4;79;82;5;0.0
Medio Pollo;4;79;83;5;0.0
Medio Pollo;4;79;84;5;0.0
Medio Pollo;4;79;85;5;0.0
Medio Pollo Superior;4;79;80;5;0.0
Medio Pollo Superior;4;79;81;5;0.0
Medio Pollo Superior;4;79;82;5;0.0
Medio Pollo Superior;4;79;83;5;0.0
Medio Pollo Superior;4;79;84;5;0.0
Medio Pollo Superior;4;79;85;5;0.0
Medio Pollo Inferior;4;79;80;5;0.0
Medio Pollo Inferior;4;79;81;5;0.0
Medio Pollo Inferior;4;79;82;5;0.0
Medio Pollo Inferior;4;79;83;5;0.0
Medio Pollo Inferior;4;79;84;5;0.0
Medio Pollo Inferior;4;79;85;5;0.0
Cuarto de Pollo Superior;4;79;80;5;0.0
Cuarto de Pollo Superior;4;79;81;5;0.0
Cuarto de Pollo Superior;4;79;82;5;0.0
Cuarto de Pollo Superior;4;79;83;5;0.0
Cuarto de Pollo Superior;4;79;84;5;0.0
Cuarto de Pollo Superior;4;79;85;5;0.0
Muslo Entero;4;79;80;5;0.0
Muslo Entero;4;79;81;5;0.0
Muslo Entero;4;79;82;5;0.0
Muslo Entero;4;79;83;5;0.0
Muslo Entero;4;79;84;5;0.0
Muslo Entero;4;79;85;5;0.0
Pechuga Completa;4;79;80;5;0.0
Pechuga Completa;4;79;81;5;0.0
Pechuga Completa;4;79;82;5;0.0
Pechuga Completa;4;79;83;5;0.0
Pechuga Completa;4;79;84;5;0.0
Pechuga Completa;4;79;85;5;0.0
Ala Completa;4;79;80;5;0.0
Ala Completa;4;79;81;5;0.0
Ala Completa;4;79;82;5;0.0
Ala Completa;4;79;83;5;0.0
Ala Completa;4;79;84;5;0.0
Ala Completa;4;79;85;5;0.0
Media Pechuga;4;79;80;5;0.0
Media Pechuga;4;79;81;5;0.0
Media Pechuga;4;79;82;5;0.0
Media Pechuga;4;79;83;5;0.0
Media Pechuga;4;79;84;5;0.0
Media Pechuga;4;79;85;5;0.0
Blanqueta;4;79;80;5;0.0
Blanqueta;4;79;81;5;0.0
Blanqueta;4;79;82;5;0.0
Blanqueta;4;79;83;5;0.0
Blanqueta;4;79;84;5;0.0
Blanqueta;4;79;85;5;0.0
Alón;4;79;80;5;0.0
Alón;4;79;81;5;0.0
Alón;4;79;82;5;0.0
Alón;4;79;83;5;0.0
Alón;4;79;84;5;0.0
Alón;4;79;85;5;0.0
Punta;4;79;80;5;0.0
Punta;4;79;81;5;0.0
Punta;4;79;82;5;0.0
Punta;4;79;83;5;0.0
Punta;4;79;84;5;-5.4569682106375694e-12
Punta;4;79;85;5;1.8189894035458565e-12
Jamoncito;4;79;80;5;0.0
Jamoncito;4;79;81;5;0.0
Jamoncito;4;79;82;5;0.0
Jamoncito;4;79;83;5;0.0
Jamoncito;4;79;84;5;0.0
Jamoncito;4;79;85;5;0.0
Medio Muslo;4;79;80;5;0.0
Medio Muslo;4;79;81;5;0.0
Medio Muslo;4;79;82;5;0.0
Medio Muslo;4;79;83;5;0.0
Medio Muslo;4;79;84;5;0.0
Medio Muslo;4;79;85;5;0.0
Entero;4;80;81;5;0.0
Entero;4;80;82;5;0.0
Entero;4;80;83;5;0.0
Entero;4;80;84;5;0.0
Entero;4;80;85;5;0.0
Entero;4;80;86;5;0.0
Medio Pollo;4;80;81;5;0.0
Medio Pollo;4;80;82;5;0.0
Medio Pollo;4;80;83;5;0.0
Medio Pollo;4;80;84;5;0.0
Medio Pollo;4;80;85;5;0.0
Medio Pollo;4;80;86;5;0.0
Medio Pollo Superior;4;80;81;5;0.0
Medio Pollo Superior;4;80;82;5;0.0
Medio Pollo Superior;4;80;83;5;0.0
Medio Pollo Superior;4;80;84;5;0.0
Medio Pollo Superior;4;80;85;5;0.0
Medio Pollo Superior;4;80;86;5;0.0
Medio Pollo Inferior;4;80;81;5;0.0
Medio Pollo Inferior;4;80;82;5;0.0
Medio Pollo Inferior;4;80;83;5;0.0
Medio Pollo Inferior;4;80;84;5;0.0
Medio Pollo Inferior;4;80;85;5;0.0
Medio Pollo Inferior;4;80;86;5;0.0
Cuarto de Pollo Superior;4;80;81;5;0.0
Cuarto de Pollo Superior;4;80;82;5;0.0
Cuarto de Pollo Superior;4;80;83;5;0.0
Cuarto de Pollo Superior;4;80;84;5;0.0
Cuarto de Pollo Superior;4;80;85;5;0.0
Cuarto de Pollo Superior;4;80;86;5;0.0
Muslo Entero;4;80;81;5;0.0
Muslo Entero;4;80;82;5;0.0
Muslo Entero;4;80;83;5;0.0
Muslo Entero;4;80;84;5;0.0
Muslo Entero;4;80;85;5;0.0
Muslo Entero;4;80;86;5;0.0
Pechuga Completa;4;80;81;5;0.0
Pechuga Completa;4;80;82;5;0.0
Pechuga Completa;4;80;83;5;0.0
Pechuga Completa;4;80;84;5;0.0
Pechuga Completa;4;80;85;5;0.0
Pechuga Completa;4;80;86;5;0.0
Ala Completa;4;80;81;5;0.0
Ala Completa;4;80;82;5;0.0
Ala Completa;4;80;83;5;0.0
Ala Completa;4;80;84;5;0.0
Ala Completa;4;80;85;5;0.0
Ala Completa;4;80;86;5;0.0
Media Pechuga;4;80;81;5;0.0
Media Pechuga;4;80;82;5;0.0
Media Pechuga;4;80;83;5;0.0
Media Pechuga;4;80;84;5;0.0
Media Pechuga;4;80;85;5;0.0
Media Pechuga;4;80;86;5;0.0
Blanqueta;4;80;81;5;0.0
Blanqueta;4;80;82;5;0.0
Blanqueta;4;80;83;5;0.0
Blanqueta;4;80;84;5;0.0
Blanqueta;4;80;85;5;0.0
Blanqueta;4;80;86;5;0.0
Alón;4;80;81;5;0.0
Alón;4;80;82;5;0.0
Alón;4;80;83;5;0.0
Alón;4;80;84;5;0.0
Alón;4;80;85;5;0.0
Alón;4;80;86;5;0.0
Punta;4;80;81;5;0.0
Punta;4;80;82;5;0.0
Punta;4;80;83;5;0.0
Punta;4;80;84;5;0.0
Punta;4;80;85;5;-1.8189894035458565e-12
Punta;4;80;86;5;0.0
Jamoncito;4;80;81;5;0.0
Jamoncito;4;80;82;5;0.0
Jamoncito;4;80;83;5;0.0
Jamoncito;4;80;84;5;0.0
Jamoncito;4;80;85;5;0.0
Jamoncito;4;80;86;5;0.0
Medio Muslo;4;80;81;5;0.0
Medio Muslo;4;80;82;5;0.0
Medio Muslo;4;80;83;5;0.0
Medio Muslo;4;80;84;5;0.0
Medio Muslo;4;80;85;5;0.0
Medio Muslo;4;80;86;5;0.0
Entero;4;81;82;5;0.0
Entero;4;81;83;5;0.0
Entero;4;81;84;5;0.0
Entero;4;81;85;5;0.0
Entero;4;81;86;5;0.0
Entero;4;81;87;5;0.0
Medio Pollo;4;81;82;5;0.0
Medio Pollo;4;81;83;5;0.0
Medio Pollo;4;81;84;5;0.0
Medio Pollo;4;81;85;5;0.0
Medio Pollo;4;81;86;5;0.0
Medio Pollo;4;81;87;5;0.0
Medio Pollo Superior;4;81;82;5;0.0
Medio Pollo Superior;4;81;83;5;0.0
Medio Pollo Superior;4;81;84;5;0.0
Medio Pollo Superior;4;81;85;5;0.0
Medio Pollo Superior;4;81;86;5;0.0
Medio Pollo Superior;4;81;87;5;0.0
Medio Pollo Inferior;4;81;82;5;0.0
Medio Pollo Inferior;4;81;83;5;0.0
Medio Pollo Inferior;4;81;84;5;0.0
Medio Pollo Inferior;4;81;85;5;0.0
Medio Pollo Inferior;4;81;86;5;0.0
Medio Pollo Inferior;4;81;87;5;0.0
Cuarto de Pollo Superior;4;81;82;5;0.0
Cuarto de Pollo Superior;4;81;83;5;0.0
Cuarto de Pollo Superior;4;81;84;5;0.0
Cuarto de Pollo Superior;4;81;85;5;0.0
Cuarto de Pollo Superior;4;81;86;5;0.0
Cuarto de Pollo Superior;4;81;87;5;0.0
Muslo Entero;4;81;82;5;0.0
Muslo Entero;4;81;83;5;0.0
Muslo Entero;4;81;84;5;0.0
Muslo Entero;4;81;85;5;0.0
Muslo Entero;4;81;86;5;0.0
Muslo Entero;4;81;87;5;0.0
Pechuga Completa;4;81;82;5;0.0
Pechuga Completa;4;81;83;5;0.0
Pechuga Completa;4;81;84;5;0.0
Pechuga Completa;4;81;85;5;0.0
Pechuga Completa;4;81;86;5;0.0
Pechuga Completa;4;81;87;5;0.0
Ala Completa;4;81;82;5;0.0
Ala Completa;4;81;83;5;0.0
Ala Completa;4;81;84;5;0.0
Ala Completa;4;81;85;5;0.0
Ala Completa;4;81;86;5;0.0
Ala Completa;4;81;87;5;0.0
Media Pechuga;4;81;82;5;0.0
Media Pechuga;4;81;83;5;0.0
Media Pechuga;4;81;84;5;0.0
Media Pechuga;4;81;85;5;0.0
Media Pechuga;4;81;86;5;0.0
Media Pechuga;4;81;87;5;0.0
Blanqueta;4;81;82;5;0.0
Blanqueta;4;81;83;5;0.0
Blanqueta;4;81;84;5;0.0
Blanqueta;4;81;85;5;0.0
Blanqueta;4;81;86;5;0.0
Blanqueta;4;81;87;5;0.0
Alón;4;81;82;5;0.0
Alón;4;81;83;5;0.0
Alón;4;81;84;5;0.0
Alón;4;81;85;5;0.0
Alón;4;81;86;5;0.0
Alón;4;81;87;5;0.0
Punta;4;81;82;5;0.0
Punta;4;81;83;5;0.0
Punta;4;81;84;5;0.0
Punta;4;81;85;5;0.0
Punta;4;81;86;5;0.0
Punta;4;81;87;5;0.0
Jamoncito;4;81;82;5;0.0
Jamoncito;4;81;83;5;0.0
Jamoncito;4;81;84;5;0.0
Jamoncito;4;81;85;5;0.0
Jamoncito;4;81;86;5;0.0
Jamoncito;4;81;87;5;0.0
Medio Muslo;4;81;82;5;0.0
Medio Muslo;4;81;83;5;0.0
Medio Muslo;4;81;84;5;0.0
Medio Muslo;4;81;85;5;0.0
Medio Muslo;4;81;86;5;0.0
Medio Muslo;4;81;87;5;0.0
Entero;4;82;83;5;0.0
Entero;4;82;84;5;0.0
Entero;4;82;85;5;0.0
Entero;4;82;86;5;0.0
Entero;4;82;87;5;0.0
Entero;4;82;88;5;0.0
Medio Pollo;4;82;83;5;0.0
Medio Pollo;4;82;84;5;0.0
Medio Pollo;4;82;85;5;0.0
Medio Pollo;4;82;86;5;0.0
Medio Pollo;4;82;87;5;0.0
Medio Pollo;4;82;88;5;0.0
Medio Pollo Superior;4;82;83;5;0.0
Medio Pollo Superior;4;82;84;5;0.0
Medio Pollo Superior;4;82;85;5;0.0
Medio Pollo Superior;4;82;86;5;0.0
Medio Pollo Superior;4;82;87;5;0.0
Medio Pollo Superior;4;82;88;5;0.0
Medio Pollo Inferior;4;82;83;5;0.0
Medio Pollo Inferior;4;82;84;5;0.0
Medio Pollo Inferior;4;82;85;5;0.0
Medio Pollo Inferior;4;82;86;5;0.0
Medio Pollo Inferior;4;82;87;5;0.0
Medio Pollo Inferior;4;82;88;5;0.0
Cuarto de Pollo Superior;4;82;83;5;0.0
Cuarto de Pollo Superior;4;82;84;5;0.0
Cuarto de Pollo Superior;4;82;85;5;0.0
Cuarto de Pollo Superior;4;82;86;5;0.0
Cuarto de Pollo Superior;4;82;87;5;0.0
Cuarto de Pollo Superior;4;82;88;5;0.0
Muslo Entero;4;82;83;5;0.0
Muslo Entero;4;82;84;5;0.0
Muslo Entero;4;82;85;5;0.0
Muslo Entero;4;82;86;5;0.0
Muslo Entero;4;82;87;5;0.0
Muslo Entero;4;82;88;5;0.0
Pechuga Completa;4;82;83;5;0.0
Pechuga Completa;4;82;84;5;0.0
Pechuga Completa;4;82;85;5;0.0
Pechuga Completa;4;82;86;5;0.0
Pechuga Completa;4;82;87;5;0.0
Pechuga Completa;4;82;88;5;0.0
Ala Completa;4;82;83;5;0.0
Ala Completa;4;82;84;5;0.0
Ala Completa;4;82;85;5;0.0
Ala Completa;4;82;86;5;0.0
Ala Completa;4;82;87;5;0.0
Ala Completa;4;82;88;5;0.0
Media Pechuga;4;82;83;5;0.0
Media Pechuga;4;82;84;5;0.0
Media Pechuga;4;82;85;5;0.0
Media Pechuga;4;82;86;5;0.0
Media Pechuga;4;82;87;5;0.0
Media Pechuga;4;82;88;5;0.0
Blanqueta;4;82;83;5;0.0
Blanqueta;4;82;84;5;0.0
Blanqueta;4;82;85;5;0.0
Blanqueta;4;82;86;5;0.0
Blanqueta;4;82;87;5;0.0
Blanqueta;4;82;88;5;0.0
Alón;4;82;83;5;0.0
Alón;4;82;84;5;0.0
Alón;4;82;85;5;0.0
Alón;4;82;86;5;0.0
Alón;4;82;87;5;0.0
Alón;4;82;88;5;0.0
Punta;4;82;83;5;0.0
Punta;4;82;84;5;0.0
Punta;4;82;85;5;0.0
Punta;4;82;86;5;0.0
Punta;4;82;87;5;0.0
Punta;4;82;88;5;0.0
Jamoncito;4;82;83;5;0.0
Jamoncito;4;82;84;5;0.0
Jamoncito;4;82;85;5;0.0
Jamoncito;4;82;86;5;0.0
Jamoncito;4;82;87;5;0.0
Jamoncito;4;82;88;5;0.0
Medio Muslo;4;82;83;5;0.0
Medio Muslo;4;82;84;5;0.0
Medio Muslo;4;82;85;5;0.0
Medio Muslo;4;82;86;5;0.0
Medio Muslo;4;82;87;5;0.0
Medio Muslo;4;82;88;5;0.0
Entero;4;83;84;5;0.0
Entero;4;83;85;5;0.0
Entero;4;83;86;5;0.0
Entero;4;83;87;5;0.0
Entero;4;83;88;5;0.0
Entero;4;83;89;5;0.0
Medio Pollo;4;83;84;5;0.0
Medio Pollo;4;83;85;5;0.0
Medio Pollo;4;83;86;5;0.0
Medio Pollo;4;83;87;5;0.0
Medio Pollo;4;83;88;5;0.0
Medio Pollo;4;83;89;5;0.0
Medio Pollo Superior;4;83;84;5;0.0
Medio Pollo Superior;4;83;85;5;0.0
Medio Pollo Superior;4;83;86;5;0.0
Medio Pollo Superior;4;83;87;5;0.0
Medio Pollo Superior;4;83;88;5;0.0
Medio Pollo Superior;4;83;89;5;0.0
Medio Pollo Inferior;4;83;84;5;0.0
Medio Pollo Inferior;4;83;85;5;0.0
Medio Pollo Inferior;4;83;86;5;0.0
Medio Pollo Inferior;4;83;87;5;0.0
Medio Pollo Inferior;4;83;88;5;0.0
Medio Pollo Inferior;4;83;89;5;0.0
Cuarto de Pollo Superior;4;83;84;5;0.0
Cuarto de Pollo Superior;4;83;85;5;0.0
Cuarto de Pollo Superior;4;83;86;5;0.0
Cuarto de Pollo Superior;4;83;87;5;0.0
Cuarto de Pollo Superior;4;83;88;5;0.0
Cuarto de Pollo Superior;4;83;89;5;0.0
Muslo Entero;4;83;84;5;0.0
Muslo Entero;4;83;85;5;0.0
Muslo Entero;4;83;86;5;0.0
Muslo Entero;4;83;87;5;0.0
Muslo Entero;4;83;88;5;0.0
Muslo Entero;4;83;89;5;0.0
Pechuga Completa;4;83;84;5;0.0
Pechuga Completa;4;83;85;5;0.0
Pechuga Completa;4;83;86;5;0.0
Pechuga Completa;4;83;87;5;0.0
Pechuga Completa;4;83;88;5;0.0
Pechuga Completa;4;83;89;5;0.0
Ala Completa;4;83;84;5;0.0
Ala Completa;4;83;85;5;0.0
Ala Completa;4;83;86;5;0.0
Ala Completa;4;83;87;5;0.0
Ala Completa;4;83;88;5;0.0
Ala Completa;4;83;89;5;0.0
Media Pechuga;4;83;84;5;0.0
Media Pechuga;4;83;85;5;0.0
Media Pechuga;4;83;86;5;0.0
Media Pechuga;4;83;87;5;0.0
Media Pechuga;4;83;88;5;0.0
Media Pechuga;4;83;89;5;0.0
Blanqueta;4;83;84;5;0.0
Blanqueta;4;83;85;5;0.0
Blanqueta;4;83;86;5;0.0
Blanqueta;4;83;87;5;0.0
Blanqueta;4;83;88;5;0.0
Blanqueta;4;83;89;5;0.0
Alón;4;83;84;5;0.0
Alón;4;83;85;5;0.0
Alón;4;83;86;5;0.0
Alón;4;83;87;5;0.0
Alón;4;83;88;5;0.0
Alón;4;83;89;5;0.0
Punta;4;83;84;5;0.0
Punta;4;83;85;5;0.0
Punta;4;83;86;5;0.0
Punta;4;83;87;5;0.0
Punta;4;83;88;5;0.0
Punta;4;83;89;5;0.0
Jamoncito;4;83;84;5;0.0
Jamoncito;4;83;85;5;0.0
Jamoncito;4;83;86;5;0.0
Jamoncito;4;83;87;5;0.0
Jamoncito;4;83;88;5;0.0
Jamoncito;4;83;89;5;0.0
Medio Muslo;4;83;84;5;0.0
Medio Muslo;4;83;85;5;0.0
Medio Muslo;4;83;86;5;0.0
Medio Muslo;4;83;87;5;0.0
Medio Muslo;4;83;88;5;0.0
Medio Muslo;4;83;89;5;0.0
Entero;4;84;85;5;0.0
Entero;4;84;86;5;0.0
Entero;4;84;87;5;0.0
Entero;4;84;88;5;0.0
Entero;4;84;89;5;0.0
Entero;4;84;90;5;0.0
Medio Pollo;4;84;85;5;0.0
Medio Pollo;4;84;86;5;0.0
Medio Pollo;4;84;87;5;0.0
Medio Pollo;4;84;88;5;0.0
Medio Pollo;4;84;89;5;0.0
Medio Pollo;4;84;90;5;0.0
Medio Pollo Superior;4;84;85;5;0.0
Medio Pollo Superior;4;84;86;5;0.0
Medio Pollo Superior;4;84;87;5;0.0
Medio Pollo Superior;4;84;88;5;0.0
Medio Pollo Superior;4;84;89;5;0.0
Medio Pollo Superior;4;84;90;5;0.0
Medio Pollo Inferior;4;84;85;5;0.0
Medio Pollo Inferior;4;84;86;5;0.0
Medio Pollo Inferior;4;84;87;5;0.0
Medio Pollo Inferior;4;84;88;5;0.0
Medio Pollo Inferior;4;84;89;5;0.0
Medio Pollo Inferior;4;84;90;5;0.0
Cuarto de Pollo Superior;4;84;85;5;0.0
Cuarto de Pollo Superior;4;84;86;5;0.0
Cuarto de Pollo Superior;4;84;87;5;0.0
Cuarto de Pollo Superior;4;84;88;5;0.0
Cuarto de Pollo Superior;4;84;89;5;0.0
Cuarto de Pollo Superior;4;84;90;5;0.0
Muslo Entero;4;84;85;5;0.0
Muslo Entero;4;84;86;5;0.0
Muslo Entero;4;84;87;5;0.0
Muslo Entero;4;84;88;5;0.0
Muslo Entero;4;84;89;5;0.0
Muslo Entero;4;84;90;5;0.0
Pechuga Completa;4;84;85;5;0.0
Pechuga Completa;4;84;86;5;0.0
Pechuga Completa;4;84;87;5;0.0
Pechuga Completa;4;84;88;5;0.0
Pechuga Completa;4;84;89;5;0.0
Pechuga Completa;4;84;90;5;0.0
Ala Completa;4;84;85;5;0.0
Ala Completa;4;84;86;5;0.0
Ala Completa;4;84;87;5;0.0
Ala Completa;4;84;88;5;0.0
Ala Completa;4;84;89;5;0.0
Ala Completa;4;84;90;5;0.0
Media Pechuga;4;84;85;5;0.0
Media Pechuga;4;84;86;5;0.0
Media Pechuga;4;84;87;5;0.0
Media Pechuga;4;84;88;5;0.0
Media Pechuga;4;84;89;5;0.0
Media Pechuga;4;84;90;5;0.0
Blanqueta;4;84;85;5;0.0
Blanqueta;4;84;86;5;0.0
Blanqueta;4;84;87;5;0.0
Blanqueta;4;84;88;5;0.0
Blanqueta;4;84;89;5;0.0
Blanqueta;4;84;90;5;0.0
Alón;4;84;85;5;0.0
Alón;4;84;86;5;0.0
Alón;4;84;87;5;0.0
Alón;4;84;88;5;0.0
Alón;4;84;89;5;0.0
Alón;4;84;90;5;0.0
Punta;4;84;85;5;0.0
Punta;4;84;86;5;0.0
Punta;4;84;87;5;0.0
Punta;4;84;88;5;0.0
Punta;4;84;89;5;0.0
Punta;4;84;90;5;0.0
Jamoncito;4;84;85;5;0.0
Jamoncito;4;84;86;5;0.0
Jamoncito;4;84;87;5;0.0
Jamoncito;4;84;88;5;0.0
Jamoncito;4;84;89;5;0.0
Jamoncito;4;84;90;5;0.0
Medio Muslo;4;84;85;5;0.0
Medio Muslo;4;84;86;5;0.0
Medio Muslo;4;84;87;5;0.0
Medio Muslo;4;84;88;5;0.0
Medio Muslo;4;84;89;5;0.0
Medio Muslo;4;84;90;5;0.0
Entero;5;85;86;5;0.0
Entero;5;85;87;5;0.0
Entero;5;85;88;5;0.0
Entero;5;85;89;5;0.0
Entero;5;85;90;5;40.47845511396304
Entero;5;85;91;5;0.0
Medio Pollo;5;85;86;5;0.0
Medio Pollo;5;85;87;5;0.0
Medio Pollo;5;85;88;5;0.0
Medio Pollo;5;85;89;5;0.0
Medio Pollo;5;85;90;5;665.9633518292583
Medio Pollo;5;85;91;5;105.23578609786091
Medio Pollo Superior;5;85;86;5;0.0
Medio Pollo Superior;5;85;87;5;0.0
Medio Pollo Superior;5;85;88;5;0.0
Medio Pollo Superior;5;85;89;5;229.18816405943016
Medio Pollo Superior;5;85;90;5;674.4708050621091
Medio Pollo Superior;5;85;91;5;0.0
Medio Pollo Inferior;5;85;86;5;0.0
Medio Pollo Inferior;5;85;87;5;0.0
Medio Pollo Inferior;5;85;88;5;0.0
Medio Pollo Inferior;5;85;89;5;181.24184031902448
Medio Pollo Inferior;5;85;90;5;1153.8387096774195
Medio Pollo Inferior;5;85;91;5;0.0
Cuarto de Pollo Superior;5;85;86;5;0.0
Cuarto de Pollo Superior;5;85;87;5;0.0
Cuarto de Pollo Superior;5;85;88;5;0.0
Cuarto de Pollo Superior;5;85;89;5;0.0
Cuarto de Pollo Superior;5;85;90;5;0.0
Cuarto de Pollo Superior;5;85;91;5;0.29040725783168614
Muslo Entero;5;85;86;5;0.0
Muslo Entero;5;85;87;5;0.0
Muslo Entero;5;85;88;5;0.0
Muslo Entero;5;85;89;5;484.4334156887053
Muslo Entero;5;85;90;5;281.00703042499663
Muslo Entero;5;85;91;5;757.6848968634007
Pechuga Completa;5;85;86;5;0.0
Pechuga Completa;5;85;87;5;0.0
Pechuga Completa;5;85;88;5;0.0
Pechuga Completa;5;85;89;5;1691.2449591279558
Pechuga Completa;5;85;90;5;0.0
Pechuga Completa;5;85;91;5;0.0
Ala Completa;5;85;86;5;0.0
Ala Completa;5;85;87;5;0.0
Ala Completa;5;85;88;5;0.0
Ala Completa;5;85;89;5;0.0
Ala Completa;5;85;90;5;23.67409113002941
Ala Completa;5;85;91;5;218.03868436563698
Media Pechuga;5;85;86;5;0.0
Media Pechuga;5;85;87;5;0.0
Media Pechuga;5;85;88;5;0.0
Media Pechuga;5;85;89;5;0.0
Media Pechuga;5;85;90;5;0.0
Media Pechuga;5;85;91;5;3681.623045944045
Blanqueta;5;85;86;5;0.0
Blanqueta;5;85;87;5;0.0
Blanqueta;5;85;88;5;0.0
Blanqueta;5;85;89;5;0.0
Blanqueta;5;85;90;5;0.0
Blanqueta;5;85;91;5;64.2861700084668
Alón;5;85;86;5;0.0
Alón;5;85;87;5;0.0
Alón;5;85;88;5;0.0
Alón;5;85;89;5;0.0
Alón;5;85;90;5;0.0
Alón;5;85;91;5;20.539710717552225
Punta;5;85;86;5;0.0
Punta;5;85;87;5;0.0
Punta;5;85;88;5;0.0
Punta;5;85;89;5;0.0
Punta;5;85;90;5;0.0
Punta;5;85;91;5;0.0
Jamoncito;5;85;86;5;0.0
Jamoncito;5;85;87;5;0.0
Jamoncito;5;85;88;5;0.0
Jamoncito;5;85;89;5;0.0
