f;n;t;u;r;value
Media Pechuga;3;30;35;7;0.5387446575566628
Media Pechuga;3;30;36;7;532.1216799325343
Blanqueta;3;30;31;7;0.0
Blanqueta;3;30;32;7;0.0
Blanqueta;3;30;33;7;0.0
Blanqueta;3;30;34;7;0.0
Blanqueta;3;30;35;7;0.0
Blanqueta;3;30;36;7;0.0
Alón;3;30;31;7;0.0
Alón;3;30;32;7;0.0
Alón;3;30;33;7;0.0
Alón;3;30;34;7;0.0
Alón;3;30;35;7;0.0
Alón;3;30;36;7;0.0
Punta;3;30;31;7;0.0
Punta;3;30;32;7;0.0
Punta;3;30;33;7;0.0
Punta;3;30;34;7;0.0
Punta;3;30;35;7;0.0
Punta;3;30;36;7;0.0
Jamoncito;3;30;31;7;0.0
Jamoncito;3;30;32;7;0.0
Jamoncito;3;30;33;7;0.0
Jamoncito;3;30;34;7;39.91546877602161
Jamoncito;3;30;35;7;0.0
Jamoncito;3;30;36;7;2.285212791774029
Medio Muslo;3;30;31;7;0.0
Medio Muslo;3;30;32;7;0.0
Medio Muslo;3;30;33;7;0.0
Medio Muslo;3;30;34;7;0.0
Medio Muslo;3;30;35;7;0.0
Medio Muslo;3;30;36;7;31.529930909283166
Entero;3;31;32;7;0.0
Entero;3;31;33;7;0.0
Entero;3;31;34;7;0.0
Entero;3;31;35;7;0.0
Entero;3;31;36;7;0.0
Entero;3;31;37;7;0.0
Medio Pollo;3;31;32;7;0.0
Medio Pollo;3;31;33;7;0.0
Medio Pollo;3;31;34;7;0.0
Medio Pollo;3;31;35;7;0.0
Medio Pollo;3;31;36;7;0.0
Medio Pollo;3;31;37;7;0.0
Medio Pollo Superior;3;31;32;7;0.0
Medio Pollo Superior;3;31;33;7;0.0
Medio Pollo Superior;3;31;34;7;0.0
Medio Pollo Superior;3;31;35;7;0.0
Medio Pollo Superior;3;31;36;7;0.0
Medio Pollo Superior;3;31;37;7;0.0
Medio Pollo Inferior;3;31;32;7;0.0
Medio Pollo Inferior;3;31;33;7;0.0
Medio Pollo Inferior;3;31;34;7;0.0
Medio Pollo Inferior;3;31;35;7;0.0
Medio Pollo Inferior;3;31;36;7;0.0
Medio Pollo Inferior;3;31;37;7;0.0
Cuarto de Pollo Superior;3;31;32;7;0.0
Cuarto de Pollo Superior;3;31;33;7;0.0
Cuarto de Pollo Superior;3;31;34;7;0.0
Cuarto de Pollo Superior;3;31;35;7;0.0
Cuarto de Pollo Superior;3;31;36;7;0.0
Cuarto de Pollo Superior;3;31;37;7;0.0
Muslo Entero;3;31;32;7;0.0
Muslo Entero;3;31;33;7;0.0
Muslo Entero;3;31;34;7;0.0
Muslo Entero;3;31;35;7;0.0
Muslo Entero;3;31;36;7;0.0
Muslo Entero;3;31;37;7;0.0
Pechuga Completa;3;31;32;7;0.0
Pechuga Completa;3;31;33;7;0.0
Pechuga Completa;3;31;34;7;0.0
Pechuga Completa;3;31;35;7;0.07530864003274473
Pechuga Completa;3;31;36;7;0.0
Pechuga Completa;3;31;37;7;320.9570688929716
Ala Completa;3;31;32;7;0.0
Ala Completa;3;31;33;7;0.0
Ala Completa;3;31;34;7;0.0
Ala Completa;3;31;35;7;0.0
Ala Completa;3;31;36;7;0.0
Ala Completa;3;31;37;7;0.0
Media Pechuga;3;31;32;7;0.0
Media Pechuga;3;31;33;7;0.0
Media Pechuga;3;31;34;7;0.0
Media Pechuga;3;31;35;7;0.5387446575566628
Media Pechuga;3;31;36;7;0.0
Media Pechuga;3;31;37;7;0.0
Blanqueta;3;31;32;7;0.0
Blanqueta;3;31;33;7;0.0
Blanqueta;3;31;34;7;0.0
Blanqueta;3;31;35;7;0.0
Blanqueta;3;31;36;7;0.0
Blanqueta;3;31;37;7;0.0
Alón;3;31;32;7;0.0
Alón;3;31;33;7;0.0
Alón;3;31;34;7;0.0
Alón;3;31;35;7;0.0
Alón;3;31;36;7;0.0
Alón;3;31;37;7;0.0
Punta;3;31;32;7;0.0
Punta;3;31;33;7;0.0
Punta;3;31;34;7;0.0
Punta;3;31;35;7;0.0
Punta;3;31;36;7;0.0
Punta;3;31;37;7;0.0
Jamoncito;3;31;32;7;0.0
Jamoncito;3;31;33;7;0.0
Jamoncito;3;31;34;7;0.0
Jamoncito;3;31;35;7;0.0
Jamoncito;3;31;36;7;2.285212791774029
Jamoncito;3;31;37;7;0.0
Medio Muslo;3;31;32;7;0.0
Medio Muslo;3;31;33;7;0.0
Medio Muslo;3;31;34;7;0.0
Medio Muslo;3;31;35;7;0.0
Medio Muslo;3;31;36;7;0.0
Medio Muslo;3;31;37;7;0.0
Entero;3;32;33;7;0.0
Entero;3;32;34;7;0.0
Entero;3;32;35;7;0.0
Entero;3;32;36;7;0.0
Entero;3;32;37;7;0.0
Entero;3;32;38;7;0.0
Medio Pollo;3;32;33;7;0.0
Medio Pollo;3;32;34;7;0.0
Medio Pollo;3;32;35;7;0.0
Medio Pollo;3;32;36;7;0.0
Medio Pollo;3;32;37;7;0.0
Medio Pollo;3;32;38;7;0.0
Medio Pollo Superior;3;32;33;7;0.0
Medio Pollo Superior;3;32;34;7;0.0
Medio Pollo Superior;3;32;35;7;0.0
Medio Pollo Superior;3;32;36;7;0.0
Medio Pollo Superior;3;32;37;7;0.0
Medio Pollo Superior;3;32;38;7;0.0
Medio Pollo Inferior;3;32;33;7;0.0
Medio Pollo Inferior;3;32;34;7;0.0
Medio Pollo Inferior;3;32;35;7;0.0
Medio Pollo Inferior;3;32;36;7;0.0
Medio Pollo Inferior;3;32;37;7;0.0
Medio Pollo Inferior;3;32;38;7;0.0
Cuarto de Pollo Superior;3;32;33;7;0.0
Cuarto de Pollo Superior;3;32;34;7;0.0
Cuarto de Pollo Superior;3;32;35;7;0.0
Cuarto de Pollo Superior;3;32;36;7;0.0
Cuarto de Pollo Superior;3;32;37;7;0.0
Cuarto de Pollo Superior;3;32;38;7;0.0
Muslo Entero;3;32;33;7;0.0
Muslo Entero;3;32;34;7;0.0
Muslo Entero;3;32;35;7;0.0
Muslo Entero;3;32;36;7;0.0
Muslo Entero;3;32;37;7;0.0
Muslo Entero;3;32;38;7;0.0
Pechuga Completa;3;32;33;7;0.0
Pechuga Completa;3;32;34;7;0.0
Pechuga Completa;3;32;35;7;0.07530864003274473
Pechuga Completa;3;32;36;7;0.0
Pechuga Completa;3;32;37;7;15.95434795640449
Pechuga Completa;3;32;38;7;0.0
Ala Completa;3;32;33;7;0.0
Ala Completa;3;32;34;7;0.0
Ala Completa;3;32;35;7;0.0
Ala Completa;3;32;36;7;0.0
Ala Completa;3;32;37;7;0.0
Ala Completa;3;32;38;7;0.0
Media Pechuga;3;32;33;7;0.0
Media Pechuga;3;32;34;7;0.0
Media Pechuga;3;32;35;7;0.0
Media Pechuga;3;32;36;7;0.0
Media Pechuga;3;32;37;7;0.0
Media Pechuga;3;32;38;7;107.13467955523538
Blanqueta;3;32;33;7;0.0
Blanqueta;3;32;34;7;0.0
Blanqueta;3;32;35;7;0.0
Blanqueta;3;32;36;7;0.0
Blanqueta;3;32;37;7;0.0
Blanqueta;3;32;38;7;0.0
Alón;3;32;33;7;0.0
Alón;3;32;34;7;0.0
Alón;3;32;35;7;0.0
Alón;3;32;36;7;0.0
Alón;3;32;37;7;0.0
Alón;3;32;38;7;0.0
Punta;3;32;33;7;0.0
Punta;3;32;34;7;0.0
Punta;3;32;35;7;0.0
Punta;3;32;36;7;0.0
Punta;3;32;37;7;0.0
Punta;3;32;38;7;0.0
Jamoncito;3;32;33;7;0.0
Jamoncito;3;32;34;7;0.0
Jamoncito;3;32;35;7;0.0
Jamoncito;3;32;36;7;0.0
Jamoncito;3;32;37;7;0.0
Jamoncito;3;32;38;7;0.0
Medio Muslo;3;32;33;7;0.0
Medio Muslo;3;32;34;7;0.0
Medio Muslo;3;32;35;7;0.0
Medio Muslo;3;32;36;7;0.0
Medio Muslo;3;32;37;7;0.0
Medio Muslo;3;32;38;7;0.0
Entero;3;33;34;7;0.0
Entero;3;33;35;7;0.0
Entero;3;33;36;7;0.0
Entero;3;33;37;7;0.0
Entero;3;33;38;7;0.0
Entero;3;33;39;7;0.0
Medio Pollo;3;33;34;7;0.0
Medio Pollo;3;33;35;7;0.0
Medio Pollo;3;33;36;7;0.0
Medio Pollo;3;33;37;7;0.0
Medio Pollo;3;33;38;7;0.0
Medio Pollo;3;33;39;7;0.0
Medio Pollo Superior;3;33;34;7;0.0
Medio Pollo Superior;3;33;35;7;0.0
Medio Pollo Superior;3;33;36;7;0.0
Medio Pollo Superior;3;33;37;7;0.0
Medio Pollo Superior;3;33;38;7;0.0
Medio Pollo Superior;3;33;39;7;0.0
Medio Pollo Inferior;3;33;34;7;0.0
Medio Pollo Inferior;3;33;35;7;0.0
Medio Pollo Inferior;3;33;36;7;0.0
Medio Pollo Inferior;3;33;37;7;0.0
Medio Pollo Inferior;3;33;38;7;0.0
Medio Pollo Inferior;3;33;39;7;0.0
Cuarto de Pollo Superior;3;33;34;7;0.0
Cuarto de Pollo Superior;3;33;35;7;0.0
Cuarto de Pollo Superior;3;33;36;7;0.0
Cuarto de Pollo Superior;3;33;37;7;0.0
Cuarto de Pollo Superior;3;33;38;7;0.0
Cuarto de Pollo Superior;3;33;39;7;0.0
Muslo Entero;3;33;34;7;0.0
Muslo Entero;3;33;35;7;0.0
Muslo Entero;3;33;36;7;0.0
Muslo Entero;3;33;37;7;0.0
Muslo Entero;3;33;38;7;0.0
Muslo Entero;3;33;39;7;0.0
Pechuga Completa;3;33;34;7;0.0
Pechuga Completa;3;33;35;7;0.0
Pechuga Completa;3;33;36;7;0.0
Pechuga Completa;3;33;37;7;15.95434795640449
Pechuga Completa;3;33;38;7;0.0
Pechuga Completa;3;33;39;7;0.0
Ala Completa;3;33;34;7;0.0
Ala Completa;3;33;35;7;0.0
Ala Completa;3;33;36;7;0.0
Ala Completa;3;33;37;7;0.0
Ala Completa;3;33;38;7;0.0
Ala Completa;3;33;39;7;0.0
Media Pechuga;3;33;34;7;0.0
Media Pechuga;3;33;35;7;0.0
Media Pechuga;3;33;36;7;0.0
Media Pechuga;3;33;37;7;0.0
Media Pechuga;3;33;38;7;0.0
Media Pechuga;3;33;39;7;0.0
Blanqueta;3;33;34;7;0.0
Blanqueta;3;33;35;7;0.0
Blanqueta;3;33;36;7;0.0
Blanqueta;3;33;37;7;0.0
Blanqueta;3;33;38;7;0.0
Blanqueta;3;33;39;7;0.0
Alón;3;33;34;7;0.0
Alón;3;33;35;7;0.0
Alón;3;33;36;7;0.0
Alón;3;33;37;7;0.0
Alón;3;33;38;7;0.0
Alón;3;33;39;7;0.0
Punta;3;33;34;7;0.0
Punta;3;33;35;7;0.0
Punta;3;33;36;7;0.0
Punta;3;33;37;7;0.0
Punta;3;33;38;7;0.0
Punta;3;33;39;7;0.0
Jamoncito;3;33;34;7;0.0
Jamoncito;3;33;35;7;0.0
Jamoncito;3;33;36;7;0.0
Jamoncito;3;33;37;7;0.0
Jamoncito;3;33;38;7;0.0
Jamoncito;3;33;39;7;0.0
Medio Muslo;3;33;34;7;0.0
Medio Muslo;3;33;35;7;0.0
Medio Muslo;3;33;36;7;0.0
Medio Muslo;3;33;37;7;0.0
Medio Muslo;3;33;38;7;0.0
Medio Muslo;3;33;39;7;0.0
Entero;3;34;35;7;0.0
Entero;3;34;36;7;0.0
Entero;3;34;37;7;0.0
Entero;3;34;38;7;0.0
Entero;3;34;39;7;0.0
Entero;3;34;40;7;0.0
Medio Pollo;3;34;35;7;0.0
Medio Pollo;3;34;36;7;0.0
Medio Pollo;3;34;37;7;0.0
Medio Pollo;3;34;38;7;0.0
Medio Pollo;3;34;39;7;0.0
Medio Pollo;3;34;40;7;0.0
Medio Pollo Superior;3;34;35;7;0.0
Medio Pollo Superior;3;34;36;7;0.0
Medio Pollo Superior;3;34;37;7;0.0
Medio Pollo Superior;3;34;38;7;0.0
Medio Pollo Superior;3;34;39;7;0.0
Medio Pollo Superior;3;34;40;7;0.0
Medio Pollo Inferior;3;34;35;7;0.0
Medio Pollo Inferior;3;34;36;7;0.0
Medio Pollo Inferior;3;34;37;7;0.0
Medio Pollo Inferior;3;34;38;7;0.0
Medio Pollo Inferior;3;34;39;7;0.0
Medio Pollo Inferior;3;34;40;7;0.0
Cuarto de Pollo Superior;3;34;35;7;0.0
Cuarto de Pollo Superior;3;34;36;7;0.0
Cuarto de Pollo Superior;3;34;37;7;0.0
Cuarto de Pollo Superior;3;34;38;7;0.0
Cuarto de Pollo Superior;3;34;39;7;0.0
Cuarto de Pollo Superior;3;34;40;7;0.0
Muslo Entero;3;34;35;7;0.0
Muslo Entero;3;34;36;7;0.0
Muslo Entero;3;34;37;7;0.0
Muslo Entero;3;34;38;7;0.0
Muslo Entero;3;34;39;7;0.0
Muslo Entero;3;34;40;7;0.0
Pechuga Completa;3;34;35;7;0.0
Pechuga Completa;3;34;36;7;0.0
Pechuga Completa;3;34;37;7;0.0
Pechuga Completa;3;34;38;7;0.0
Pechuga Completa;3;34;39;7;0.0
Pechuga Completa;3;34;40;7;0.0
Ala Completa;3;34;35;7;0.0
Ala Completa;3;34;36;7;0.0
Ala Completa;3;34;37;7;0.0
Ala Completa;3;34;38;7;0.0
Ala Completa;3;34;39;7;0.0
Ala Completa;3;34;40;7;0.0
Media Pechuga;3;34;35;7;0.0
Media Pechuga;3;34;36;7;0.0
Media Pechuga;3;34;37;7;0.0
Media Pechuga;3;34;38;7;0.0
Media Pechuga;3;34;39;7;0.0
Media Pechuga;3;34;40;7;0.0
Blanqueta;3;34;35;7;0.0
Blanqueta;3;34;36;7;0.0
Blanqueta;3;34;37;7;0.0
Blanqueta;3;34;38;7;0.0
Blanqueta;3;34;39;7;0.0
Blanqueta;3;34;40;7;0.0
Alón;3;34;35;7;0.0
Alón;3;34;36;7;0.0
Alón;3;34;37;7;0.0
Alón;3;34;38;7;0.0
Alón;3;34;39;7;0.0
Alón;3;34;40;7;0.0
Punta;3;34;35;7;0.0
Punta;3;34;36;7;0.0
Punta;3;34;37;7;0.0
Punta;3;34;38;7;0.0
Punta;3;34;39;7;0.0
Punta;3;34;40;7;0.0
Jamoncito;3;34;35;7;0.0
Jamoncito;3;34;36;7;0.0
Jamoncito;3;34;37;7;0.0
Jamoncito;3;34;38;7;0.0
Jamoncito;3;34;39;7;0.0
Jamoncito;3;34;40;7;0.0
Medio Muslo;3;34;35;7;0.0
Medio Muslo;3;34;36;7;0.0
Medio Muslo;3;34;37;7;0.0
Medio Muslo;3;34;38;7;0.0
Medio Muslo;3;34;39;7;0.0
Medio Muslo;3;34;40;7;0.0
Entero;3;35;36;7;0.0
Entero;3;35;37;7;0.0
Entero;3;35;38;7;0.0
Entero;3;35;39;7;0.0
Entero;3;35;40;7;0.0
Entero;3;35;41;7;0.0
Medio Pollo;3;35;36;7;0.0
Medio Pollo;3;35;37;7;0.0
Medio Pollo;3;35;38;7;0.0
Medio Pollo;3;35;39;7;0.0
Medio Pollo;3;35;40;7;0.0
Medio Pollo;3;35;41;7;0.0
Medio Pollo Superior;3;35;36;7;0.0
Medio Pollo Superior;3;35;37;7;0.0
Medio Pollo Superior;3;35;38;7;0.0
Medio Pollo Superior;3;35;39;7;0.0
Medio Pollo Superior;3;35;40;7;0.0
Medio Pollo Superior;3;35;41;7;0.0
Medio Pollo Inferior;3;35;36;7;0.0
Medio Pollo Inferior;3;35;37;7;0.0
Medio Pollo Inferior;3;35;38;7;0.0
Medio Pollo Inferior;3;35;39;7;0.0
Medio Pollo Inferior;3;35;40;7;0.0
Medio Pollo Inferior;3;35;41;7;0.0
Cuarto de Pollo Superior;3;35;36;7;0.0
Cuarto de Pollo Superior;3;35;37;7;0.0
Cuarto de Pollo Superior;3;35;38;7;0.0
Cuarto de Pollo Superior;3;35;39;7;0.0
Cuarto de Pollo Superior;3;35;40;7;0.0
Cuarto de Pollo Superior;3;35;41;7;0.0
Muslo Entero;3;35;36;7;0.0
Muslo Entero;3;35;37;7;0.0
Muslo Entero;3;35;38;7;0.0
Muslo Entero;3;35;39;7;0.0
Muslo Entero;3;35;40;7;0.0
Muslo Entero;3;35;41;7;0.0
Pechuga Completa;3;35;36;7;0.0
Pechuga Completa;3;35;37;7;0.0
Pechuga Completa;3;35;38;7;0.0
Pechuga Completa;3;35;39;7;0.0
Pechuga Completa;3;35;40;7;0.0
Pechuga Completa;3;35;41;7;0.0
Ala Completa;3;35;36;7;0.0
Ala Completa;3;35;37;7;0.0
Ala Completa;3;35;38;7;0.0
Ala Completa;3;35;39;7;0.0
Ala Completa;3;35;40;7;0.0
Ala Completa;3;35;41;7;0.0
Media Pechuga;3;35;36;7;0.0
Media Pechuga;3;35;37;7;0.0
Media Pechuga;3;35;38;7;0.0
Media Pechuga;3;35;39;7;0.0
Media Pechuga;3;35;40;7;0.0
Media Pechuga;3;35;41;7;0.0
Blanqueta;3;35;36;7;0.0
Blanqueta;3;35;37;7;0.0
Blanqueta;3;35;38;7;0.0
Blanqueta;3;35;39;7;0.0
Blanqueta;3;35;40;7;0.0
Blanqueta;3;35;41;7;0.0
Alón;3;35;36;7;0.0
Alón;3;35;37;7;0.0
Alón;3;35;38;7;0.0
Alón;3;35;39;7;0.0
Alón;3;35;40;7;0.0
Alón;3;35;41;7;0.0
Punta;3;35;36;7;0.0
Punta;3;35;37;7;0.0
Punta;3;35;38;7;0.0
Punta;3;35;39;7;0.0
Punta;3;35;40;7;0.0
Punta;3;35;41;7;0.0
Jamoncito;3;35;36;7;0.0
Jamoncito;3;35;37;7;0.0
Jamoncito;3;35;38;7;0.0
Jamoncito;3;35;39;7;0.0
Jamoncito;3;35;40;7;0.0
Jamoncito;3;35;41;7;0.0
Medio Muslo;3;35;36;7;0.0
Medio Muslo;3;35;37;7;0.0
Medio Muslo;3;35;38;7;0.0
Medio Muslo;3;35;39;7;0.0
Medio Muslo;3;35;40;7;0.0
Medio Muslo;3;35;41;7;0.0
Entero;3;36;37;7;0.0
Entero;3;36;38;7;0.0
Entero;3;36;39;7;0.0
Entero;3;36;40;7;0.0
Entero;3;36;41;7;0.0
Entero;3;36;42;7;0.0
Medio Pollo;3;36;37;7;0.0
Medio Pollo;3;36;38;7;0.0
Medio Pollo;3;36;39;7;0.0
Medio Pollo;3;36;40;7;0.0
Medio Pollo;3;36;41;7;0.0
Medio Pollo;3;36;42;7;0.0
Medio Pollo Superior;3;36;37;7;0.0
Medio Pollo Superior;3;36;38;7;0.0
Medio Pollo Superior;3;36;39;7;0.0
Medio Pollo Superior;3;36;40;7;0.0
Medio Pollo Superior;3;36;41;7;0.0
Medio Pollo Superior;3;36;42;7;0.0
Medio Pollo Inferior;3;36;37;7;0.0
Medio Pollo Inferior;3;36;38;7;0.0
Medio Pollo Inferior;3;36;39;7;0.0
Medio Pollo Inferior;3;36;40;7;0.0
Medio Pollo Inferior;3;36;41;7;0.0
Medio Pollo Inferior;3;36;42;7;0.0
Cuarto de Pollo Superior;3;36;37;7;0.0
Cuarto de Pollo Superior;3;36;38;7;0.0
Cuarto de Pollo Superior;3;36;39;7;0.0
Cuarto de Pollo Superior;3;36;40;7;0.0
Cuarto de Pollo Superior;3;36;41;7;0.0
Cuarto de Pollo Superior;3;36;42;7;0.0
Muslo Entero;3;36;37;7;0.0
Muslo Entero;3;36;38;7;0.0
Muslo Entero;3;36;39;7;0.0
Muslo Entero;3;36;40;7;0.0
Muslo Entero;3;36;41;7;0.0
Muslo Entero;3;36;42;7;0.0
Pechuga Completa;3;36;37;7;0.0
Pechuga Completa;3;36;38;7;0.0
Pechuga Completa;3;36;39;7;0.0
Pechuga Completa;3;36;40;7;0.0
Pechuga Completa;3;36;41;7;0.0
Pechuga Completa;3;36;42;7;0.0
Ala Completa;3;36;37;7;0.0
Ala Completa;3;36;38;7;0.0
Ala Completa;3;36;39;7;0.0
Ala Completa;3;36;40;7;0.0
Ala Completa;3;36;41;7;0.0
Ala Completa;3;36;42;7;0.0
Media Pechuga;3;36;37;7;0.0
Media Pechuga;3;36;38;7;0.0
Media Pechuga;3;36;39;7;0.0
Media Pechuga;3;36;40;7;0.0
Media Pechuga;3;36;41;7;0.0
Media Pechuga;3;36;42;7;0.0
Blanqueta;3;36;37;7;0.0
Blanqueta;3;36;38;7;0.0
Blanqueta;3;36;39;7;0.0
Blanqueta;3;36;40;7;0.0
Blanqueta;3;36;41;7;0.0
Blanqueta;3;36;42;7;0.0
Alón;3;36;37;7;0.0
Alón;3;36;38;7;0.0
Alón;3;36;39;7;0.0
Alón;3;36;40;7;0.0
Alón;3;36;41;7;0.0
Alón;3;36;42;7;0.0
Punta;3;36;37;7;0.0
Punta;3;36;38;7;0.0
Punta;3;36;39;7;0.0
Punta;3;36;40;7;0.0
Punta;3;36;41;7;0.0
Punta;3;36;42;7;0.0
Jamoncito;3;36;37;7;0.0
Jamoncito;3;36;38;7;0.0
Jamoncito;3;36;39;7;0.0
Jamoncito;3;36;40;7;0.0
Jamoncito;3;36;41;7;0.0
Jamoncito;3;36;42;7;0.0
Medio Muslo;3;36;37;7;0.0
Medio Muslo;3;36;38;7;0.0
Medio Muslo;3;36;39;7;0.0
Medio Muslo;3;36;40;7;0.0
Medio Muslo;3;36;41;7;0.0
Medio Muslo;3;36;42;7;0.0
Entero;3;37;38;7;0.0
Entero;3;37;39;7;0.0
Entero;3;37;40;7;0.0
Entero;3;37;41;7;0.0
Entero;3;37;42;7;0.0
Entero;3;37;43;7;0.0
Medio Pollo;3;37;38;7;0.0
Medio Pollo;3;37;39;7;0.0
Medio Pollo;3;37;40;7;0.0
Medio Pollo;3;37;41;7;0.0
Medio Pollo;3;37;42;7;0.0
Medio Pollo;3;37;43;7;0.0
Medio Pollo Superior;3;37;38;7;0.0
Medio Pollo Superior;3;37;39;7;0.0
Medio Pollo Superior;3;37;40;7;0.0
Medio Pollo Superior;3;37;41;7;0.0
Medio Pollo Superior;3;37;42;7;0.0
Medio Pollo Superior;3;37;43;7;0.0
Medio Pollo Inferior;3;37;38;7;0.0
Medio Pollo Inferior;3;37;39;7;0.0
Medio Pollo Inferior;3;37;40;7;0.0
Medio Pollo Inferior;3;37;41;7;0.0
Medio Pollo Inferior;3;37;42;7;0.0
Medio Pollo Inferior;3;37;43;7;0.0
Cuarto de Pollo Superior;3;37;38;7;0.0
Cuarto de Pollo Superior;3;37;39;7;0.0
Cuarto de Pollo Superior;3;37;40;7;0.0
Cuarto de Pollo Superior;3;37;41;7;0.0
Cuarto de Pollo Superior;3;37;42;7;0.0
Cuarto de Pollo Superior;3;37;43;7;0.0
Muslo Entero;3;37;38;7;0.0
Muslo Entero;3;37;39;7;0.0
Muslo Entero;3;37;40;7;0.0
Muslo Entero;3;37;41;7;0.0
Muslo Entero;3;37;42;7;0.0
Muslo Entero;3;37;43;7;0.0
Pechuga Completa;3;37;38;7;0.0
Pechuga Completa;3;37;39;7;0.0
Pechuga Completa;3;37;40;7;0.0
Pechuga Completa;3;37;41;7;0.0
Pechuga Completa;3;37;42;7;0.0
Pechuga Completa;3;37;43;7;0.0
Ala Completa;3;37;38;7;0.0
Ala Completa;3;37;39;7;0.0
Ala Completa;3;37;40;7;0.0
Ala Completa;3;37;41;7;0.0
Ala Completa;3;37;42;7;0.0
Ala Completa;3;37;43;7;0.0
Media Pechuga;3;37;38;7;0.0
Media Pechuga;3;37;39;7;0.0
Media Pechuga;3;37;40;7;0.0
Media Pechuga;3;37;41;7;0.0
Media Pechuga;3;37;42;7;0.0
Media Pechuga;3;37;43;7;0.0
Blanqueta;3;37;38;7;0.0
Blanqueta;3;37;39;7;0.0
Blanqueta;3;37;40;7;0.0
Blanqueta;3;37;41;7;0.0
Blanqueta;3;37;42;7;0.0
Blanqueta;3;37;43;7;0.0
Alón;3;37;38;7;0.0
Alón;3;37;39;7;0.0
Alón;3;37;40;7;0.0
Alón;3;37;41;7;0.0
Alón;3;37;42;7;0.0
Alón;3;37;43;7;0.0
Punta;3;37;38;7;0.0
Punta;3;37;39;7;0.0
Punta;3;37;40;7;0.0
Punta;3;37;41;7;0.0
Punta;3;37;42;7;0.0
Punta;3;37;43;7;0.0
Jamoncito;3;37;38;7;0.0
Jamoncito;3;37;39;7;0.0
Jamoncito;3;37;40;7;0.0
Jamoncito;3;37;41;7;0.0
Jamoncito;3;37;42;7;0.0
Jamoncito;3;37;43;7;0.0
Medio Muslo;3;37;38;7;0.0
Medio Muslo;3;37;39;7;0.0
Medio Muslo;3;37;40;7;0.0
Medio Muslo;3;37;41;7;0.0
Medio Muslo;3;37;42;7;0.0
Medio Muslo;3;37;43;7;0.0
Entero;3;38;39;7;0.0
Entero;3;38;40;7;0.0
Entero;3;38;41;7;0.0
Entero;3;38;42;7;0.0
Entero;3;38;43;7;0.0
Entero;3;38;44;7;0.0
Medio Pollo;3;38;39;7;0.0
Medio Pollo;3;38;40;7;0.0
Medio Pollo;3;38;41;7;0.0
Medio Pollo;3;38;42;7;0.0
Medio Pollo;3;38;43;7;0.0
Medio Pollo;3;38;44;7;0.0
Medio Pollo Superior;3;38;39;7;0.0
Medio Pollo Superior;3;38;40;7;0.0
Medio Pollo Superior;3;38;41;7;0.0
Medio Pollo Superior;3;38;42;7;0.0
Medio Pollo Superior;3;38;43;7;0.0
Medio Pollo Superior;3;38;44;7;0.0
Medio Pollo Inferior;3;38;39;7;0.0
Medio Pollo Inferior;3;38;40;7;0.0
Medio Pollo Inferior;3;38;41;7;0.0
Medio Pollo Inferior;3;38;42;7;0.0
Medio Pollo Inferior;3;38;43;7;0.0
Medio Pollo Inferior;3;38;44;7;0.0
Cuarto de Pollo Superior;3;38;39;7;0.0
Cuarto de Pollo Superior;3;38;40;7;0.0
Cuarto de Pollo Superior;3;38;41;7;0.0
Cuarto de Pollo Superior;3;38;42;7;0.0
Cuarto de Pollo Superior;3;38;43;7;0.0
Cuarto de Pollo Superior;3;38;44;7;0.0
Muslo Entero;3;38;39;7;0.0
Muslo Entero;3;38;40;7;0.0
Muslo Entero;3;38;41;7;0.0
Muslo Entero;3;38;42;7;0.0
Muslo Entero;3;38;43;7;0.0
Muslo Entero;3;38;44;7;0.0
Pechuga Completa;3;38;39;7;0.0
Pechuga Completa;3;38;40;7;0.0
Pechuga Completa;3;38;41;7;0.0
Pechuga Completa;3;38;42;7;0.0
Pechuga Completa;3;38;43;7;0.0
Pechuga Completa;3;38;44;7;0.0
Ala Completa;3;38;39;7;0.0
Ala Completa;3;38;40;7;0.0
Ala Completa;3;38;41;7;0.0
Ala Completa;3;38;42;7;0.0
Ala Completa;3;38;43;7;0.0
Ala Completa;3;38;44;7;0.0
Media Pechuga;3;38;39;7;0.0
Media Pechuga;3;38;40;7;0.0
Media Pechuga;3;38;41;7;0.0
Media Pechuga;3;38;42;7;0.0
Media Pechuga;3;38;43;7;0.0
Media Pechuga;3;38;44;7;0.0
Blanqueta;3;38;39;7;0.0
Blanqueta;3;38;40;7;0.0
Blanqueta;3;38;41;7;0.0
Blanqueta;3;38;42;7;0.0
Blanqueta;3;38;43;7;0.0
Blanqueta;3;38;44;7;0.0
Alón;3;38;39;7;0.0
Alón;3;38;40;7;0.0
Alón;3;38;41;7;0.0
Alón;3;38;42;7;0.0
Alón;3;38;43;7;0.0
Alón;3;38;44;7;0.0
Punta;3;38;39;7;0.0
Punta;3;38;40;7;0.0
Punta;3;38;41;7;0.0
Punta;3;38;42;7;0.0
Punta;3;38;43;7;0.0
Punta;3;38;44;7;0.0
Jamoncito;3;38;39;7;0.0
Jamoncito;3;38;40;7;0.0
Jamoncito;3;38;41;7;0.0
Jamoncito;3;38;42;7;0.0
Jamoncito;3;38;43;7;0.0
Jamoncito;3;38;44;7;0.0
Medio Muslo;3;38;39;7;0.0
Medio Muslo;3;38;40;7;0.0
Medio Muslo;3;38;41;7;0.0
Medio Muslo;3;38;42;7;0.0
