f;n;t;u;r;value
Medio Pollo Superior;2;35;36;6;0.0
Medio Pollo Superior;2;35;37;6;0.0
Medio Pollo Superior;2;35;38;6;0.0
Medio Pollo Superior;2;35;39;6;0.0
Medio Pollo Superior;2;35;40;6;0.0
Medio Pollo Superior;2;35;41;6;0.0
Medio Pollo Inferior;2;35;36;6;0.0
Medio Pollo Inferior;2;35;37;6;0.0
Medio Pollo Inferior;2;35;38;6;0.0
Medio Pollo Inferior;2;35;39;6;0.0
Medio Pollo Inferior;2;35;40;6;0.0
Medio Pollo Inferior;2;35;41;6;0.0
Cuarto de Pollo Superior;2;35;36;6;0.0
Cuarto de Pollo Superior;2;35;37;6;0.0
Cuarto de Pollo Superior;2;35;38;6;0.0
Cuarto de Pollo Superior;2;35;39;6;0.0
Cuarto de Pollo Superior;2;35;40;6;0.0
Cuarto de Pollo Superior;2;35;41;6;0.0
Muslo Entero;2;35;36;6;0.0
Muslo Entero;2;35;37;6;0.0
Muslo Entero;2;35;38;6;0.0
Muslo Entero;2;35;39;6;0.0
Muslo Entero;2;35;40;6;0.0
Muslo Entero;2;35;41;6;0.0
Pechuga Completa;2;35;36;6;0.0
Pechuga Completa;2;35;37;6;0.0
Pechuga Completa;2;35;38;6;0.0
Pechuga Completa;2;35;39;6;0.0
Pechuga Completa;2;35;40;6;0.0
Pechuga Completa;2;35;41;6;0.0
Ala Completa;2;35;36;6;0.0
Ala Completa;2;35;37;6;0.0
Ala Completa;2;35;38;6;0.0
Ala Completa;2;35;39;6;0.0
Ala Completa;2;35;40;6;0.0
Ala Completa;2;35;41;6;0.0
Media Pechuga;2;35;36;6;0.0
Media Pechuga;2;35;37;6;0.0
Media Pechuga;2;35;38;6;0.0
Media Pechuga;2;35;39;6;0.0
Media Pechuga;2;35;40;6;0.0
Media Pechuga;2;35;41;6;0.0
Blanqueta;2;35;36;6;0.0
Blanqueta;2;35;37;6;0.0
Blanqueta;2;35;38;6;0.0
Blanqueta;2;35;39;6;0.0
Blanqueta;2;35;40;6;0.0
Blanqueta;2;35;41;6;0.0
Alón;2;35;36;6;0.0
Alón;2;35;37;6;0.0
Alón;2;35;38;6;0.0
Alón;2;35;39;6;0.0
Alón;2;35;40;6;0.0
Alón;2;35;41;6;0.0
Punta;2;35;36;6;0.0
Punta;2;35;37;6;0.0
Punta;2;35;38;6;0.0
Punta;2;35;39;6;0.0
Punta;2;35;40;6;0.0
Punta;2;35;41;6;0.0
Jamoncito;2;35;36;6;0.0
Jamoncito;2;35;37;6;0.0
Jamoncito;2;35;38;6;0.0
Jamoncito;2;35;39;6;0.0
Jamoncito;2;35;40;6;0.0
Jamoncito;2;35;41;6;0.0
Medio Muslo;2;35;36;6;0.0
Medio Muslo;2;35;37;6;0.0
Medio Muslo;2;35;38;6;0.0
Medio Muslo;2;35;39;6;0.0
Medio Muslo;2;35;40;6;0.0
Medio Muslo;2;35;41;6;0.0
Entero;2;36;37;6;0.0
Entero;2;36;38;6;0.0
Entero;2;36;39;6;0.0
Entero;2;36;40;6;0.0
Entero;2;36;41;6;0.0
Entero;2;36;42;6;0.0
Medio Pollo;2;36;37;6;0.0
Medio Pollo;2;36;38;6;0.0
Medio Pollo;2;36;39;6;0.0
Medio Pollo;2;36;40;6;0.0
Medio Pollo;2;36;41;6;0.0
Medio Pollo;2;36;42;6;0.0
Medio Pollo Superior;2;36;37;6;0.0
Medio Pollo Superior;2;36;38;6;0.0
Medio Pollo Superior;2;36;39;6;0.0
Medio Pollo Superior;2;36;40;6;0.0
Medio Pollo Superior;2;36;41;6;0.0
Medio Pollo Superior;2;36;42;6;0.0
Medio Pollo Inferior;2;36;37;6;0.0
Medio Pollo Inferior;2;36;38;6;0.0
Medio Pollo Inferior;2;36;39;6;0.0
Medio Pollo Inferior;2;36;40;6;0.0
Medio Pollo Inferior;2;36;41;6;0.0
Medio Pollo Inferior;2;36;42;6;0.0
Cuarto de Pollo Superior;2;36;37;6;0.0
Cuarto de Pollo Superior;2;36;38;6;0.0
Cuarto de Pollo Superior;2;36;39;6;0.0
Cuarto de Pollo Superior;2;36;40;6;0.0
Cuarto de Pollo Superior;2;36;41;6;0.0
Cuarto de Pollo Superior;2;36;42;6;0.0
Muslo Entero;2;36;37;6;0.0
Muslo Entero;2;36;38;6;0.0
Muslo Entero;2;36;39;6;0.0
Muslo Entero;2;36;40;6;0.0
Muslo Entero;2;36;41;6;0.0
Muslo Entero;2;36;42;6;0.0
Pechuga Completa;2;36;37;6;0.0
Pechuga Completa;2;36;38;6;0.0
Pechuga Completa;2;36;39;6;0.0
Pechuga Completa;2;36;40;6;0.0
Pechuga Completa;2;36;41;6;0.0
Pechuga Completa;2;36;42;6;0.0
Ala Completa;2;36;37;6;0.0
Ala Completa;2;36;38;6;0.0
Ala Completa;2;36;39;6;0.0
Ala Completa;2;36;40;6;0.0
Ala Completa;2;36;41;6;0.0
Ala Completa;2;36;42;6;0.0
Media Pechuga;2;36;37;6;0.0
Media Pechuga;2;36;38;6;0.0
Media Pechuga;2;36;39;6;0.0
Media Pechuga;2;36;40;6;0.0
Media Pechuga;2;36;41;6;0.0
Media Pechuga;2;36;42;6;0.0
Blanqueta;2;36;37;6;0.0
Blanqueta;2;36;38;6;0.0
Blanqueta;2;36;39;6;0.0
Blanqueta;2;36;40;6;0.0
Blanqueta;2;36;41;6;0.0
Blanqueta;2;36;42;6;0.0
Alón;2;36;37;6;0.0
Alón;2;36;38;6;0.0
Alón;2;36;39;6;0.0
Alón;2;36;40;6;0.0
Alón;2;36;41;6;0.0
Alón;2;36;42;6;0.0
Punta;2;36;37;6;0.0
Punta;2;36;38;6;0.0
Punta;2;36;39;6;0.0
Punta;2;36;40;6;0.0
Punta;2;36;41;6;0.0
Punta;2;36;42;6;0.0
Jamoncito;2;36;37;6;0.0
Jamoncito;2;36;38;6;0.0
Jamoncito;2;36;39;6;0.0
Jamoncito;2;36;40;6;0.0
Jamoncito;2;36;41;6;0.0
Jamoncito;2;36;42;6;0.0
Medio Muslo;2;36;37;6;0.0
Medio Muslo;2;36;38;6;0.0
Medio Muslo;2;36;39;6;0.0
Medio Muslo;2;36;40;6;0.0
Medio Muslo;2;36;41;6;0.0
Medio Muslo;2;36;42;6;0.0
Entero;2;37;38;6;0.0
Entero;2;37;39;6;0.0
Entero;2;37;40;6;0.0
Entero;2;37;41;6;0.0
Entero;2;37;42;6;0.0
Entero;2;37;43;6;0.0
Medio Pollo;2;37;38;6;0.0
Medio Pollo;2;37;39;6;0.0
Medio Pollo;2;37;40;6;0.0
Medio Pollo;2;37;41;6;0.0
Medio Pollo;2;37;42;6;0.0
Medio Pollo;2;37;43;6;0.0
Medio Pollo Superior;2;37;38;6;0.0
Medio Pollo Superior;2;37;39;6;0.0
Medio Pollo Superior;2;37;40;6;0.0
Medio Pollo Superior;2;37;41;6;0.0
Medio Pollo Superior;2;37;42;6;0.0
Medio Pollo Superior;2;37;43;6;0.0
Medio Pollo Inferior;2;37;38;6;0.0
Medio Pollo Inferior;2;37;39;6;0.0
Medio Pollo Inferior;2;37;40;6;0.0
Medio Pollo Inferior;2;37;41;6;0.0
Medio Pollo Inferior;2;37;42;6;0.0
Medio Pollo Inferior;2;37;43;6;0.0
Cuarto de Pollo Superior;2;37;38;6;0.0
Cuarto de Pollo Superior;2;37;39;6;0.0
Cuarto de Pollo Superior;2;37;40;6;0.0
Cuarto de Pollo Superior;2;37;41;6;0.0
Cuarto de Pollo Superior;2;37;42;6;0.0
Cuarto de Pollo Superior;2;37;43;6;0.0
Muslo Entero;2;37;38;6;0.0
Muslo Entero;2;37;39;6;0.0
Muslo Entero;2;37;40;6;0.0
Muslo Entero;2;37;41;6;0.0
Muslo Entero;2;37;42;6;0.0
Muslo Entero;2;37;43;6;0.0
Pechuga Completa;2;37;38;6;0.0
Pechuga Completa;2;37;39;6;0.0
Pechuga Completa;2;37;40;6;0.0
Pechuga Completa;2;37;41;6;0.0
Pechuga Completa;2;37;42;6;0.0
Pechuga Completa;2;37;43;6;0.0
Ala Completa;2;37;38;6;0.0
Ala Completa;2;37;39;6;0.0
Ala Completa;2;37;40;6;0.0
Ala Completa;2;37;41;6;0.0
Ala Completa;2;37;42;6;0.0
Ala Completa;2;37;43;6;0.0
Media Pechuga;2;37;38;6;0.0
Media Pechuga;2;37;39;6;0.0
Media Pechuga;2;37;40;6;0.0
Media Pechuga;2;37;41;6;0.0
Media Pechuga;2;37;42;6;0.0
Media Pechuga;2;37;43;6;0.0
Blanqueta;2;37;38;6;0.0
Blanqueta;2;37;39;6;0.0
Blanqueta;2;37;40;6;0.0
Blanqueta;2;37;41;6;0.0
Blanqueta;2;37;42;6;0.0
Blanqueta;2;37;43;6;0.0
Alón;2;37;38;6;0.0
Alón;2;37;39;6;0.0
Alón;2;37;40;6;0.0
Alón;2;37;41;6;0.0
Alón;2;37;42;6;0.0
Alón;2;37;43;6;0.0
Punta;2;37;38;6;0.0
Punta;2;37;39;6;0.0
Punta;2;37;40;6;0.0
Punta;2;37;41;6;0.0
Punta;2;37;42;6;0.0
Punta;2;37;43;6;0.0
Jamoncito;2;37;38;6;0.0
Jamoncito;2;37;39;6;0.0
Jamoncito;2;37;40;6;0.0
Jamoncito;2;37;41;6;0.0
Jamoncito;2;37;42;6;0.0
Jamoncito;2;37;43;6;0.0
Medio Muslo;2;37;38;6;0.0
Medio Muslo;2;37;39;6;0.0
Medio Muslo;2;37;40;6;0.0
Medio Muslo;2;37;41;6;0.0
Medio Muslo;2;37;42;6;0.0
Medio Muslo;2;37;43;6;0.0
Entero;2;38;39;6;0.0
Entero;2;38;40;6;0.0
Entero;2;38;41;6;0.0
Entero;2;38;42;6;0.0
Entero;2;38;43;6;0.0
Entero;2;38;44;6;0.0
Medio Pollo;2;38;39;6;0.0
Medio Pollo;2;38;40;6;0.0
Medio Pollo;2;38;41;6;0.0
Medio Pollo;2;38;42;6;0.0
Medio Pollo;2;38;43;6;0.0
Medio Pollo;2;38;44;6;0.0
Medio Pollo Superior;2;38;39;6;0.0
Medio Pollo Superior;2;38;40;6;0.0
Medio Pollo Superior;2;38;41;6;0.0
Medio Pollo Superior;2;38;42;6;0.0
Medio Pollo Superior;2;38;43;6;0.0
Medio Pollo Superior;2;38;44;6;0.0
Medio Pollo Inferior;2;38;39;6;0.0
Medio Pollo Inferior;2;38;40;6;0.0
Medio Pollo Inferior;2;38;41;6;0.0
Medio Pollo Inferior;2;38;42;6;0.0
Medio Pollo Inferior;2;38;43;6;0.0
Medio Pollo Inferior;2;38;44;6;0.0
Cuarto de Pollo Superior;2;38;39;6;0.0
Cuarto de Pollo Superior;2;38;40;6;0.0
Cuarto de Pollo Superior;2;38;41;6;0.0
Cuarto de Pollo Superior;2;38;42;6;0.0
Cuarto de Pollo Superior;2;38;43;6;0.0
Cuarto de Pollo Superior;2;38;44;6;0.0
Muslo Entero;2;38;39;6;0.0
Muslo Entero;2;38;40;6;0.0
Muslo Entero;2;38;41;6;0.0
Muslo Entero;2;38;42;6;0.0
Muslo Entero;2;38;43;6;0.0
Muslo Entero;2;38;44;6;0.0
Pechuga Completa;2;38;39;6;0.0
Pechuga Completa;2;38;40;6;0.0
Pechuga Completa;2;38;41;6;0.0
Pechuga Completa;2;38;42;6;0.0
Pechuga Completa;2;38;43;6;0.0
Pechuga Completa;2;38;44;6;0.0
Ala Completa;2;38;39;6;0.0
Ala Completa;2;38;40;6;0.0
Ala Completa;2;38;41;6;0.0
Ala Completa;2;38;42;6;0.0
Ala Completa;2;38;43;6;0.0
Ala Completa;2;38;44;6;0.0
Media Pechuga;2;38;39;6;0.0
Media Pechuga;2;38;40;6;0.0
Media Pechuga;2;38;41;6;0.0
Media Pechuga;2;38;42;6;0.0
Media Pechuga;2;38;43;6;0.0
Media Pechuga;2;38;44;6;0.0
Blanqueta;2;38;39;6;0.0
Blanqueta;2;38;40;6;0.0
Blanqueta;2;38;41;6;0.0
Blanqueta;2;38;42;6;0.0
Blanqueta;2;38;43;6;0.0
Blanqueta;2;38;44;6;0.0
Alón;2;38;39;6;0.0
Alón;2;38;40;6;0.0
Alón;2;38;41;6;0.0
Alón;2;38;42;6;0.0
Alón;2;38;43;6;0.0
Alón;2;38;44;6;0.0
Punta;2;38;39;6;0.0
Punta;2;38;40;6;0.0
Punta;2;38;41;6;0.0
Punta;2;38;42;6;0.0
Punta;2;38;43;6;0.0
Punta;2;38;44;6;0.0
Jamoncito;2;38;39;6;0.0
Jamoncito;2;38;40;6;0.0
Jamoncito;2;38;41;6;0.0
Jamoncito;2;38;42;6;0.0
Jamoncito;2;38;43;6;0.0
Jamoncito;2;38;44;6;0.0
Medio Muslo;2;38;39;6;0.0
Medio Muslo;2;38;40;6;0.0
Medio Muslo;2;38;41;6;0.0
Medio Muslo;2;38;42;6;0.0
Medio Muslo;2;38;43;6;0.0
Medio Muslo;2;38;44;6;0.0
Entero;2;39;40;6;0.0
Entero;2;39;41;6;0.0
Entero;2;39;42;6;0.0
Entero;2;39;43;6;0.0
Entero;2;39;44;6;0.0
Entero;2;39;45;6;0.0
Medio Pollo;2;39;40;6;0.0
Medio Pollo;2;39;41;6;0.0
Medio Pollo;2;39;42;6;0.0
Medio Pollo;2;39;43;6;0.0
Medio Pollo;2;39;44;6;0.0
Medio Pollo;2;39;45;6;0.0
Medio Pollo Superior;2;39;40;6;0.0
Medio Pollo Superior;2;39;41;6;0.0
Medio Pollo Superior;2;39;42;6;0.0
Medio Pollo Superior;2;39;43;6;0.0
Medio Pollo Superior;2;39;44;6;0.0
Medio Pollo Superior;2;39;45;6;0.0
Medio Pollo Inferior;2;39;40;6;0.0
Medio Pollo Inferior;2;39;41;6;0.0
Medio Pollo Inferior;2;39;42;6;0.0
Medio Pollo Inferior;2;39;43;6;0.0
Medio Pollo Inferior;2;39;44;6;0.0
Medio Pollo Inferior;2;39;45;6;0.0
Cuarto de Pollo Superior;2;39;40;6;0.0
Cuarto de Pollo Superior;2;39;41;6;0.0
Cuarto de Pollo Superior;2;39;42;6;0.0
Cuarto de Pollo Superior;2;39;43;6;0.0
Cuarto de Pollo Superior;2;39;44;6;0.0
Cuarto de Pollo Superior;2;39;45;6;0.0
Muslo Entero;2;39;40;6;0.0
Muslo Entero;2;39;41;6;0.0
Muslo Entero;2;39;42;6;0.0
Muslo Entero;2;39;43;6;0.0
Muslo Entero;2;39;44;6;0.0
Muslo Entero;2;39;45;6;0.0
Pechuga Completa;2;39;40;6;0.0
Pechuga Completa;2;39;41;6;0.0
Pechuga Completa;2;39;42;6;0.0
Pechuga Completa;2;39;43;6;0.0
Pechuga Completa;2;39;44;6;0.0
Pechuga Completa;2;39;45;6;0.0
Ala Completa;2;39;40;6;0.0
Ala Completa;2;39;41;6;0.0
Ala Completa;2;39;42;6;0.0
Ala Completa;2;39;43;6;0.0
Ala Completa;2;39;44;6;0.0
Ala Completa;2;39;45;6;0.0
Media Pechuga;2;39;40;6;0.0
Media Pechuga;2;39;41;6;0.0
Media Pechuga;2;39;42;6;0.0
Media Pechuga;2;39;43;6;0.0
Media Pechuga;2;39;44;6;0.0
Media Pechuga;2;39;45;6;0.0
Blanqueta;2;39;40;6;0.0
Blanqueta;2;39;41;6;0.0
Blanqueta;2;39;42;6;0.0
Blanqueta;2;39;43;6;0.0
Blanqueta;2;39;44;6;0.0
Blanqueta;2;39;45;6;0.0
Alón;2;39;40;6;0.0
Alón;2;39;41;6;0.0
Alón;2;39;42;6;0.0
Alón;2;39;43;6;0.0
Alón;2;39;44;6;0.0
Alón;2;39;45;6;0.0
Punta;2;39;40;6;0.0
Punta;2;39;41;6;0.0
Punta;2;39;42;6;0.0
Punta;2;39;43;6;0.0
Punta;2;39;44;6;0.0
Punta;2;39;45;6;0.0
Jamoncito;2;39;40;6;0.0
Jamoncito;2;39;41;6;0.0
Jamoncito;2;39;42;6;0.0
Jamoncito;2;39;43;6;0.0
Jamoncito;2;39;44;6;0.0
Jamoncito;2;39;45;6;0.0
Medio Muslo;2;39;40;6;0.0
Medio Muslo;2;39;41;6;0.0
Medio Muslo;2;39;42;6;0.0
Medio Muslo;2;39;43;6;0.0
Medio Muslo;2;39;44;6;0.0
Medio Muslo;2;39;45;6;0.0
Entero;2;40;41;6;0.0
Entero;2;40;42;6;0.0
Entero;2;40;43;6;0.0
Entero;2;40;44;6;0.0
Entero;2;40;45;6;0.0
Entero;2;40;46;6;0.0
Medio Pollo;2;40;41;6;0.0
Medio Pollo;2;40;42;6;0.0
Medio Pollo;2;40;43;6;0.0
Medio Pollo;2;40;44;6;0.0
Medio Pollo;2;40;45;6;0.0
Medio Pollo;2;40;46;6;0.0
Medio Pollo Superior;2;40;41;6;0.0
Medio Pollo Superior;2;40;42;6;0.0
Medio Pollo Superior;2;40;43;6;0.0
Medio Pollo Superior;2;40;44;6;0.0
Medio Pollo Superior;2;40;45;6;0.0
Medio Pollo Superior;2;40;46;6;0.0
Medio Pollo Inferior;2;40;41;6;0.0
Medio Pollo Inferior;2;40;42;6;0.0
Medio Pollo Inferior;2;40;43;6;0.0
Medio Pollo Inferior;2;40;44;6;0.0
Medio Pollo Inferior;2;40;45;6;0.0
Medio Pollo Inferior;2;40;46;6;0.0
Cuarto de Pollo Superior;2;40;41;6;0.0
Cuarto de Pollo Superior;2;40;42;6;0.0
Cuarto de Pollo Superior;2;40;43;6;0.0
Cuarto de Pollo Superior;2;40;44;6;0.0
Cuarto de Pollo Superior;2;40;45;6;0.0
Cuarto de Pollo Superior;2;40;46;6;0.0
Muslo Entero;2;40;41;6;0.0
Muslo Entero;2;40;42;6;0.0
Muslo Entero;2;40;43;6;0.0
Muslo Entero;2;40;44;6;0.0
Muslo Entero;2;40;45;6;0.0
Muslo Entero;2;40;46;6;0.0
Pechuga Completa;2;40;41;6;0.0
Pechuga Completa;2;40;42;6;0.0
Pechuga Completa;2;40;43;6;0.0
Pechuga Completa;2;40;44;6;0.0
Pechuga Completa;2;40;45;6;0.0
Pechuga Completa;2;40;46;6;0.0
Ala Completa;2;40;41;6;0.0
Ala Completa;2;40;42;6;0.0
Ala Completa;2;40;43;6;0.0
Ala Completa;2;40;44;6;0.0
Ala Completa;2;40;45;6;0.0
Ala Completa;2;40;46;6;0.0
Media Pechuga;2;40;41;6;0.0
Media Pechuga;2;40;42;6;0.0
Media Pechuga;2;40;43;6;0.0
Media Pechuga;2;40;44;6;0.0
Media Pechuga;2;40;45;6;0.0
Media Pechuga;2;40;46;6;0.0
Blanqueta;2;40;41;6;0.0
Blanqueta;2;40;42;6;0.0
Blanqueta;2;40;43;6;0.0
Blanqueta;2;40;44;6;0.0
Blanqueta;2;40;45;6;0.0
Blanqueta;2;40;46;6;0.0
Alón;2;40;41;6;0.0
Alón;2;40;42;6;0.0
Alón;2;40;43;6;0.0
Alón;2;40;44;6;0.0
Alón;2;40;45;6;0.0
Alón;2;40;46;6;0.0
Punta;2;40;41;6;0.0
Punta;2;40;42;6;0.0
Punta;2;40;43;6;0.0
Punta;2;40;44;6;0.0
Punta;2;40;45;6;0.0
Punta;2;40;46;6;0.0
Jamoncito;2;40;41;6;0.0
Jamoncito;2;40;42;6;0.0
Jamoncito;2;40;43;6;0.0
Jamoncito;2;40;44;6;0.0
Jamoncito;2;40;45;6;0.0
Jamoncito;2;40;46;6;0.0
Medio Muslo;2;40;41;6;0.0
Medio Muslo;2;40;42;6;0.0
Medio Muslo;2;40;43;6;0.0
Medio Muslo;2;40;44;6;0.0
Medio Muslo;2;40;45;6;0.0
Medio Muslo;2;40;46;6;0.0
Entero;2;41;42;6;0.0
Entero;2;41;43;6;0.0
Entero;2;41;44;6;0.0
Entero;2;41;45;6;0.0
Entero;2;41;46;6;0.0
Entero;2;41;47;6;0.0
Medio Pollo;2;41;42;6;0.0
Medio Pollo;2;41;43;6;0.0
Medio Pollo;2;41;44;6;0.0
Medio Pollo;2;41;45;6;0.0
Medio Pollo;2;41;46;6;0.0
Medio Pollo;2;41;47;6;0.0
Medio Pollo Superior;2;41;42;6;0.0
Medio Pollo Superior;2;41;43;6;0.0
Medio Pollo Superior;2;41;44;6;0.0
Medio Pollo Superior;2;41;45;6;0.0
Medio Pollo Superior;2;41;46;6;0.0
Medio Pollo Superior;2;41;47;6;0.0
Medio Pollo Inferior;2;41;42;6;0.0
Medio Pollo Inferior;2;41;43;6;0.0
Medio Pollo Inferior;2;41;44;6;0.0
Medio Pollo Inferior;2;41;45;6;0.0
Medio Pollo Inferior;2;41;46;6;0.0
Medio Pollo Inferior;2;41;47;6;0.0
Cuarto de Pollo Superior;2;41;42;6;0.0
Cuarto de Pollo Superior;2;41;43;6;0.0
Cuarto de Pollo Superior;2;41;44;6;0.0
Cuarto de Pollo Superior;2;41;45;6;0.0
Cuarto de Pollo Superior;2;41;46;6;0.0
Cuarto de Pollo Superior;2;41;47;6;0.0
Muslo Entero;2;41;42;6;0.0
Muslo Entero;2;41;43;6;0.0
Muslo Entero;2;41;44;6;0.0
Muslo Entero;2;41;45;6;0.0
Muslo Entero;2;41;46;6;0.0
Muslo Entero;2;41;47;6;0.0
Pechuga Completa;2;41;42;6;0.0
Pechuga Completa;2;41;43;6;0.0
Pechuga Completa;2;41;44;6;0.0
Pechuga Completa;2;41;45;6;0.0
Pechuga Completa;2;41;46;6;0.0
Pechuga Completa;2;41;47;6;0.0
Ala Completa;2;41;42;6;0.0
Ala Completa;2;41;43;6;0.0
Ala Completa;2;41;44;6;0.0
Ala Completa;2;41;45;6;0.0
Ala Completa;2;41;46;6;0.0
Ala Completa;2;41;47;6;0.0
Media Pechuga;2;41;42;6;0.0
Media Pechuga;2;41;43;6;0.0
Media Pechuga;2;41;44;6;0.0
Media Pechuga;2;41;45;6;0.0
Media Pechuga;2;41;46;6;0.0
Media Pechuga;2;41;47;6;0.0
Blanqueta;2;41;42;6;0.0
Blanqueta;2;41;43;6;0.0
Blanqueta;2;41;44;6;0.0
Blanqueta;2;41;45;6;0.0
Blanqueta;2;41;46;6;0.0
Blanqueta;2;41;47;6;0.0
Alón;2;41;42;6;0.0
Alón;2;41;43;6;0.0
Alón;2;41;44;6;0.0
Alón;2;41;45;6;0.0
Alón;2;41;46;6;0.0
Alón;2;41;47;6;0.0
Punta;2;41;42;6;0.0
Punta;2;41;43;6;0.0
Punta;2;41;44;6;0.0
Punta;2;41;45;6;0.0
Punta;2;41;46;6;0.0
Punta;2;41;47;6;0.0
Jamoncito;2;41;42;6;0.0
Jamoncito;2;41;43;6;0.0
Jamoncito;2;41;44;6;0.0
Jamoncito;2;41;45;6;0.0
Jamoncito;2;41;46;6;0.0
Jamoncito;2;41;47;6;0.0
Medio Muslo;2;41;42;6;0.0
Medio Muslo;2;41;43;6;0.0
Medio Muslo;2;41;44;6;0.0
Medio Muslo;2;41;45;6;0.0
Medio Muslo;2;41;46;6;0.0
Medio Muslo;2;41;47;6;0.0
Entero;2;42;43;6;0.0
Entero;2;42;44;6;0.0
Entero;2;42;45;6;0.0
Entero;2;42;46;6;0.0
Entero;2;42;47;6;0.0
Entero;2;42;48;6;0.0
Medio Pollo;2;42;43;6;0.0
Medio Pollo;2;42;44;6;0.0
Medio Pollo;2;42;45;6;0.0
Medio Pollo;2;42;46;6;0.0
Medio Pollo;2;42;47;6;0.0
Medio Pollo;2;42;48;6;0.0
Medio Pollo Superior;2;42;43;6;0.0
Medio Pollo Superior;2;42;44;6;0.0
Medio Pollo Superior;2;42;45;6;0.0
Medio Pollo Superior;2;42;46;6;0.0
Medio Pollo Superior;2;42;47;6;0.0
Medio Pollo Superior;2;42;48;6;0.0
Medio Pollo Inferior;2;42;43;6;0.0
Medio Pollo Inferior;2;42;44;6;0.0
Medio Pollo Inferior;2;42;45;6;0.0
Medio Pollo Inferior;2;42;46;6;0.0
Medio Pollo Inferior;2;42;47;6;0.0
Medio Pollo Inferior;2;42;48;6;0.0
Cuarto de Pollo Superior;2;42;43;6;0.0
Cuarto de Pollo Superior;2;42;44;6;0.0
Cuarto de Pollo Superior;2;42;45;6;0.0
Cuarto de Pollo Superior;2;42;46;6;0.0
Cuarto de Pollo Superior;2;42;47;6;0.0
Cuarto de Pollo Superior;2;42;48;6;0.0
Muslo Entero;2;42;43;6;0.0
Muslo Entero;2;42;44;6;0.0
Muslo Entero;2;42;45;6;0.0
Muslo Entero;2;42;46;6;0.0
Muslo Entero;2;42;47;6;0.0
Muslo Entero;2;42;48;6;0.0
Pechuga Completa;2;42;43;6;0.0
Pechuga Completa;2;42;44;6;0.0
Pechuga Completa;2;42;45;6;0.0
Pechuga Completa;2;42;46;6;0.0
Pechuga Completa;2;42;47;6;0.0
Pechuga Completa;2;42;48;6;0.0
Ala Completa;2;42;43;6;0.0
Ala Completa;2;42;44;6;0.0
Ala Completa;2;42;45;6;0.0
Ala Completa;2;42;46;6;0.0
Ala Completa;2;42;47;6;0.0
Ala Completa;2;42;48;6;0.0
Media Pechuga;2;42;43;6;0.0
Media Pechuga;2;42;44;6;0.0
Media Pechuga;2;42;45;6;0.0
Media Pechuga;2;42;46;6;0.0
Media Pechuga;2;42;47;6;0.0
Media Pechuga;2;42;48;6;0.0
Blanqueta;2;42;43;6;0.0
Blanqueta;2;42;44;6;0.0
Blanqueta;2;42;45;6;0.0
Blanqueta;2;42;46;6;0.0
Blanqueta;2;42;47;6;0.0
Blanqueta;2;42;48;6;0.0
Alón;2;42;43;6;0.0
Alón;2;42;44;6;0.0
Alón;2;42;45;6;0.0
Alón;2;42;46;6;0.0
Alón;2;42;47;6;0.0
Alón;2;42;48;6;0.0
Punta;2;42;43;6;0.0
Punta;2;42;44;6;0.0
Punta;2;42;45;6;0.0
Punta;2;42;46;6;0.0
Punta;2;42;47;6;0.0
Punta;2;42;48;6;0.0
Jamoncito;2;42;43;6;0.0
Jamoncito;2;42;44;6;0.0
Jamoncito;2;42;45;6;0.0
Jamoncito;2;42;46;6;0.0
Jamoncito;2;42;47;6;0.0
Jamoncito;2;42;48;6;0.0
Medio Muslo;2;42;43;6;0.0
Medio Muslo;2;42;44;6;0.0
Medio Muslo;2;42;45;6;0.0
Medio Muslo;2;42;46;6;0.0
Medio Muslo;2;42;47;6;0.0
Medio Muslo;2;42;48;6;0.0
Entero;3;43;44;6;0.0
Entero;3;43;45;6;0.0
Entero;3;43;46;6;0.0
Entero;3;43;47;6;0.0
Entero;3;43;48;6;277.1833541828495
Entero;3;43;49;6;0.21397359142429195
Medio Pollo;3;43;44;6;0.0
Medio Pollo;3;43;45;6;0.0
Medio Pollo;3;43;46;6;0.0
Medio Pollo;3;43;47;6;71.40894996509178
Medio Pollo;3;43;48;6;535.5
Medio Pollo;3;43;49;6;200.42453392830794
Medio Pollo Superior;3;43;44;6;0.0
Medio Pollo Superior;3;43;45;6;0.0
Medio Pollo Superior;3;43;46;6;0.0
Medio Pollo Superior;3;43;47;6;405.7043384193893
Medio Pollo Superior;3;43;48;6;0.0
Medio Pollo Superior;3;43;49;6;0.13139187170691002
Medio Pollo Inferior;3;43;44;6;0.0
Medio Pollo Inferior;3;43;45;6;0.0
Medio Pollo Inferior;3;43;46;6;0.0
Medio Pollo Inferior;3;43;47;6;0.0
Medio Pollo Inferior;3;43;48;6;0.0
Medio Pollo Inferior;3;43;49;6;869.3439214218752
Cuarto de Pollo Superior;3;43;44;6;0.0
Cuarto de Pollo Superior;3;43;45;6;0.0
Cuarto de Pollo Superior;3;43;46;6;0.0
Cuarto de Pollo Superior;3;43;47;6;0.0
Cuarto de Pollo Superior;3;43;48;6;349.6727509589075
Cuarto de Pollo Superior;3;43;49;6;0.0
Muslo Entero;3;43;44;6;0.0
Muslo Entero;3;43;45;6;0.0
Muslo Entero;3;43;46;6;0.011468710702729368
Muslo Entero;3;43;47;6;895.9193548387098
Muslo Entero;3;43;48;6;895.9193548387098
