f;n;t;u;r;value
Alón;2;16;20;3;0.0
Alón;2;16;21;3;0.0
Alón;2;16;22;3;0.0
Punta;2;16;17;3;0.0
Punta;2;16;18;3;0.0
Punta;2;16;19;3;0.0
Punta;2;16;20;3;0.0
Punta;2;16;21;3;0.0
Punta;2;16;22;3;0.0
Jamoncito;2;16;17;3;0.0
Jamoncito;2;16;18;3;0.0
Jamoncito;2;16;19;3;0.0
Jamoncito;2;16;20;3;0.026257364403136307
Jamoncito;2;16;21;3;0.022104746499280736
Jamoncito;2;16;22;3;0.03175163929313385
Medio Muslo;2;16;17;3;0.0
Medio Muslo;2;16;18;3;0.0
Medio Muslo;2;16;19;3;46.50170936262748
Medio Muslo;2;16;20;3;51.89667807637488
Medio Muslo;2;16;21;3;0.0
Medio Muslo;2;16;22;3;595.0237669099195
Entero;2;17;18;3;0.0
Entero;2;17;19;3;0.0
Entero;2;17;20;3;0.0
Entero;2;17;21;3;0.19826090401875263
Entero;2;17;22;3;0.0
Entero;2;17;23;3;0.15192880803675735
Medio Pollo;2;17;18;3;0.0
Medio Pollo;2;17;19;3;0.0
Medio Pollo;2;17;20;3;0.0
Medio Pollo;2;17;21;3;0.11321714014320605
Medio Pollo;2;17;22;3;0.0
Medio Pollo;2;17;23;3;0.0
Medio Pollo Superior;2;17;18;3;0.0
Medio Pollo Superior;2;17;19;3;0.0
Medio Pollo Superior;2;17;20;3;181.97583677532214
Medio Pollo Superior;2;17;21;3;457.2938193908831
Medio Pollo Superior;2;17;22;3;308.31224743794064
Medio Pollo Superior;2;17;23;3;0.0
Medio Pollo Inferior;2;17;18;3;0.0
Medio Pollo Inferior;2;17;19;3;0.0
Medio Pollo Inferior;2;17;20;3;0.0
Medio Pollo Inferior;2;17;21;3;488.19995334768
Medio Pollo Inferior;2;17;22;3;0.0
Medio Pollo Inferior;2;17;23;3;0.05555266082160415
Cuarto de Pollo Superior;2;17;18;3;0.0
Cuarto de Pollo Superior;2;17;19;3;0.0
Cuarto de Pollo Superior;2;17;20;3;0.0
Cuarto de Pollo Superior;2;17;21;3;0.11540998202171357
Cuarto de Pollo Superior;2;17;22;3;0.0
Cuarto de Pollo Superior;2;17;23;3;724.6531792297624
Muslo Entero;2;17;18;3;0.0
Muslo Entero;2;17;19;3;0.0
Muslo Entero;2;17;20;3;0.0
Muslo Entero;2;17;21;3;0.0
Muslo Entero;2;17;22;3;0.022073940547281314
Muslo Entero;2;17;23;3;0.0
Pechuga Completa;2;17;18;3;0.0
Pechuga Completa;2;17;19;3;0.0
Pechuga Completa;2;17;20;3;0.0
Pechuga Completa;2;17;21;3;0.2754086501386155
Pechuga Completa;2;17;22;3;121.89301797764323
Pechuga Completa;2;17;23;3;944.0784947903041
Ala Completa;2;17;18;3;0.0
Ala Completa;2;17;19;3;0.0
Ala Completa;2;17;20;3;0.0
Ala Completa;2;17;21;3;0.0
Ala Completa;2;17;22;3;0.0
Ala Completa;2;17;23;3;0.0
Media Pechuga;2;17;18;3;0.0
Media Pechuga;2;17;19;3;0.0
Media Pechuga;2;17;20;3;0.0
Media Pechuga;2;17;21;3;0.0
Media Pechuga;2;17;22;3;0.0
Media Pechuga;2;17;23;3;0.0
Blanqueta;2;17;18;3;0.0
Blanqueta;2;17;19;3;0.0
Blanqueta;2;17;20;3;0.0
Blanqueta;2;17;21;3;0.0
Blanqueta;2;17;22;3;0.0
Blanqueta;2;17;23;3;0.0
Alón;2;17;18;3;0.0
Alón;2;17;19;3;0.0
Alón;2;17;20;3;0.0
Alón;2;17;21;3;0.0
Alón;2;17;22;3;0.0
Alón;2;17;23;3;0.0
Punta;2;17;18;3;0.0
Punta;2;17;19;3;0.0
Punta;2;17;20;3;0.0
Punta;2;17;21;3;0.0
Punta;2;17;22;3;0.0
Punta;2;17;23;3;0.0
Jamoncito;2;17;18;3;0.0
Jamoncito;2;17;19;3;0.0
Jamoncito;2;17;20;3;0.026257364403136307
Jamoncito;2;17;21;3;0.022104746499280736
Jamoncito;2;17;22;3;0.0
Jamoncito;2;17;23;3;0.017952128597244155
Medio Muslo;2;17;18;3;0.0
Medio Muslo;2;17;19;3;0.0
Medio Muslo;2;17;20;3;0.0
Medio Muslo;2;17;21;3;0.0
Medio Muslo;2;17;22;3;595.0237669099195
Medio Muslo;2;17;23;3;0.0
Entero;2;18;19;3;0.0
Entero;2;18;20;3;0.0
Entero;2;18;21;3;0.19826090401875263
Entero;2;18;22;3;0.0
Entero;2;18;23;3;0.0
Entero;2;18;24;3;432.11672990401894
Medio Pollo;2;18;19;3;0.0
Medio Pollo;2;18;20;3;0.0
Medio Pollo;2;18;21;3;0.0
Medio Pollo;2;18;22;3;0.0
Medio Pollo;2;18;23;3;0.0
Medio Pollo;2;18;24;3;0.0
Medio Pollo Superior;2;18;19;3;0.0
Medio Pollo Superior;2;18;20;3;0.0
Medio Pollo Superior;2;18;21;3;0.15033734268035914
Medio Pollo Superior;2;18;22;3;308.31224743794064
Medio Pollo Superior;2;18;23;3;0.0
Medio Pollo Superior;2;18;24;3;0.0
Medio Pollo Inferior;2;18;19;3;0.0
Medio Pollo Inferior;2;18;20;3;0.0
Medio Pollo Inferior;2;18;21;3;0.047280726409466727
Medio Pollo Inferior;2;18;22;3;0.0
Medio Pollo Inferior;2;18;23;3;0.05555266082160415
Medio Pollo Inferior;2;18;24;3;0.0
Cuarto de Pollo Superior;2;18;19;3;0.0
Cuarto de Pollo Superior;2;18;20;3;0.0
Cuarto de Pollo Superior;2;18;21;3;0.11540998202171357
Cuarto de Pollo Superior;2;18;22;3;0.0
Cuarto de Pollo Superior;2;18;23;3;0.0
Cuarto de Pollo Superior;2;18;24;3;0.0
Muslo Entero;2;18;19;3;0.0
Muslo Entero;2;18;20;3;0.0
Muslo Entero;2;18;21;3;0.0
Muslo Entero;2;18;22;3;0.022073940547281314
Muslo Entero;2;18;23;3;0.0
Muslo Entero;2;18;24;3;0.0
Pechuga Completa;2;18;19;3;0.0
Pechuga Completa;2;18;20;3;0.0
Pechuga Completa;2;18;21;3;0.2754086501386155
Pechuga Completa;2;18;22;3;121.89301797764323
Pechuga Completa;2;18;23;3;237.2779502642373
Pechuga Completa;2;18;24;3;0.0
Ala Completa;2;18;19;3;0.0
Ala Completa;2;18;20;3;0.0
Ala Completa;2;18;21;3;0.0
Ala Completa;2;18;22;3;0.0
Ala Completa;2;18;23;3;0.0
Ala Completa;2;18;24;3;57.02527659881753
Media Pechuga;2;18;19;3;0.0
Media Pechuga;2;18;20;3;0.0
Media Pechuga;2;18;21;3;0.0
Media Pechuga;2;18;22;3;0.0
Media Pechuga;2;18;23;3;0.0
Media Pechuga;2;18;24;3;936.7040169038755
Blanqueta;2;18;19;3;0.0
Blanqueta;2;18;20;3;0.0
Blanqueta;2;18;21;3;0.0
Blanqueta;2;18;22;3;0.0
Blanqueta;2;18;23;3;0.0
Blanqueta;2;18;24;3;0.0
Alón;2;18;19;3;0.0
Alón;2;18;20;3;0.0
Alón;2;18;21;3;0.0
Alón;2;18;22;3;0.0
Alón;2;18;23;3;0.0
Alón;2;18;24;3;0.0
Punta;2;18;19;3;0.0
Punta;2;18;20;3;0.0
Punta;2;18;21;3;0.0
Punta;2;18;22;3;0.0
Punta;2;18;23;3;0.0
Punta;2;18;24;3;0.0
Jamoncito;2;18;19;3;0.0
Jamoncito;2;18;20;3;0.026257364403136307
Jamoncito;2;18;21;3;0.022104746499280736
Jamoncito;2;18;22;3;0.0
Jamoncito;2;18;23;3;0.0
Jamoncito;2;18;24;3;0.0
Medio Muslo;2;18;19;3;0.0
Medio Muslo;2;18;20;3;0.0
Medio Muslo;2;18;21;3;0.0
Medio Muslo;2;18;22;3;0.0
Medio Muslo;2;18;23;3;0.0
Medio Muslo;2;18;24;3;477.9203563620316
Entero;2;19;20;3;0.0
Entero;2;19;21;3;0.19826090401875263
Entero;2;19;22;3;0.0
Entero;2;19;23;3;0.0
Entero;2;19;24;3;0.0
Entero;2;19;25;3;0.0
Medio Pollo;2;19;20;3;0.0
Medio Pollo;2;19;21;3;0.0
Medio Pollo;2;19;22;3;0.0
Medio Pollo;2;19;23;3;0.0
Medio Pollo;2;19;24;3;0.0
Medio Pollo;2;19;25;3;0.4922080183914659
Medio Pollo Superior;2;19;20;3;0.0
Medio Pollo Superior;2;19;21;3;0.15033734268035914
Medio Pollo Superior;2;19;22;3;0.0
Medio Pollo Superior;2;19;23;3;0.0
Medio Pollo Superior;2;19;24;3;0.0
Medio Pollo Superior;2;19;25;3;0.0
Medio Pollo Inferior;2;19;20;3;0.0
Medio Pollo Inferior;2;19;21;3;0.0
Medio Pollo Inferior;2;19;22;3;0.0
Medio Pollo Inferior;2;19;23;3;0.0
Medio Pollo Inferior;2;19;24;3;0.0
Medio Pollo Inferior;2;19;25;3;0.0
Cuarto de Pollo Superior;2;19;20;3;0.0
Cuarto de Pollo Superior;2;19;21;3;0.05369602129121631
Cuarto de Pollo Superior;2;19;22;3;0.0
Cuarto de Pollo Superior;2;19;23;3;0.0
Cuarto de Pollo Superior;2;19;24;3;0.0
Cuarto de Pollo Superior;2;19;25;3;234.0384699940073
Muslo Entero;2;19;20;3;0.0
Muslo Entero;2;19;21;3;0.0
Muslo Entero;2;19;22;3;0.0
Muslo Entero;2;19;23;3;0.0
Muslo Entero;2;19;24;3;0.0
Muslo Entero;2;19;25;3;18.326543917353774
Pechuga Completa;2;19;20;3;0.0
Pechuga Completa;2;19;21;3;0.2754086501386155
Pechuga Completa;2;19;22;3;121.89301797764323
Pechuga Completa;2;19;23;3;237.2779502642373
Pechuga Completa;2;19;24;3;0.0
Pechuga Completa;2;19;25;3;631.6752548672403
Ala Completa;2;19;20;3;0.0
Ala Completa;2;19;21;3;0.0
Ala Completa;2;19;22;3;0.0
Ala Completa;2;19;23;3;0.0
Ala Completa;2;19;24;3;22.065960196272044
Ala Completa;2;19;25;3;0.0
Media Pechuga;2;19;20;3;0.0
Media Pechuga;2;19;21;3;0.0
Media Pechuga;2;19;22;3;0.0
Media Pechuga;2;19;23;3;0.0
Media Pechuga;2;19;24;3;0.0
Media Pechuga;2;19;25;3;0.0
Blanqueta;2;19;20;3;0.0
Blanqueta;2;19;21;3;0.0
Blanqueta;2;19;22;3;0.0
Blanqueta;2;19;23;3;0.0
Blanqueta;2;19;24;3;0.0
Blanqueta;2;19;25;3;0.0
Alón;2;19;20;3;0.0
Alón;2;19;21;3;0.0
Alón;2;19;22;3;0.0
Alón;2;19;23;3;0.0
Alón;2;19;24;3;0.0
Alón;2;19;25;3;0.0
Punta;2;19;20;3;0.0
Punta;2;19;21;3;0.0
Punta;2;19;22;3;0.0
Punta;2;19;23;3;0.0
Punta;2;19;24;3;0.0
Punta;2;19;25;3;0.0
Jamoncito;2;19;20;3;0.026257364403136307
Jamoncito;2;19;21;3;0.0
Jamoncito;2;19;22;3;0.0
Jamoncito;2;19;23;3;0.0
Jamoncito;2;19;24;3;0.0
Jamoncito;2;19;25;3;0.0
Medio Muslo;2;19;20;3;0.0
Medio Muslo;2;19;21;3;0.0
Medio Muslo;2;19;22;3;0.0
Medio Muslo;2;19;23;3;0.0
Medio Muslo;2;19;24;3;75.40149144137183
Medio Muslo;2;19;25;3;266.71043126387883
Entero;2;20;21;3;0.0
Entero;2;20;22;3;0.0
Entero;2;20;23;3;0.0
Entero;2;20;24;3;0.0
Entero;2;20;25;3;0.0
Entero;2;20;26;3;0.0
Medio Pollo;2;20;21;3;0.0
Medio Pollo;2;20;22;3;0.0
Medio Pollo;2;20;23;3;0.0
Medio Pollo;2;20;24;3;0.0
Medio Pollo;2;20;25;3;0.0
Medio Pollo;2;20;26;3;0.0
Medio Pollo Superior;2;20;21;3;0.0
Medio Pollo Superior;2;20;22;3;0.0
Medio Pollo Superior;2;20;23;3;0.0
Medio Pollo Superior;2;20;24;3;0.0
Medio Pollo Superior;2;20;25;3;0.0
Medio Pollo Superior;2;20;26;3;0.0
Medio Pollo Inferior;2;20;21;3;0.0
Medio Pollo Inferior;2;20;22;3;0.0
Medio Pollo Inferior;2;20;23;3;0.0
Medio Pollo Inferior;2;20;24;3;0.0
Medio Pollo Inferior;2;20;25;3;0.0
Medio Pollo Inferior;2;20;26;3;0.0
Cuarto de Pollo Superior;2;20;21;3;0.05369602129121631
Cuarto de Pollo Superior;2;20;22;3;0.0
Cuarto de Pollo Superior;2;20;23;3;0.0
Cuarto de Pollo Superior;2;20;24;3;0.0
Cuarto de Pollo Superior;2;20;25;3;0.0
Cuarto de Pollo Superior;2;20;26;3;0.0
Muslo Entero;2;20;21;3;0.0
Muslo Entero;2;20;22;3;0.0
Muslo Entero;2;20;23;3;0.0
Muslo Entero;2;20;24;3;0.0
Muslo Entero;2;20;25;3;0.0
Muslo Entero;2;20;26;3;0.0
Pechuga Completa;2;20;21;3;0.2754086501386155
Pechuga Completa;2;20;22;3;0.19082575676531116
Pechuga Completa;2;20;23;3;0.0
Pechuga Completa;2;20;24;3;0.0
Pechuga Completa;2;20;25;3;0.0
Pechuga Completa;2;20;26;3;0.0
Ala Completa;2;20;21;3;0.0
Ala Completa;2;20;22;3;0.0
Ala Completa;2;20;23;3;0.0
Ala Completa;2;20;24;3;11.444631437526368
Ala Completa;2;20;25;3;0.0
Ala Completa;2;20;26;3;0.0
Media Pechuga;2;20;21;3;0.0
Media Pechuga;2;20;22;3;0.0
Media Pechuga;2;20;23;3;0.0
Media Pechuga;2;20;24;3;0.0
Media Pechuga;2;20;25;3;0.0
Media Pechuga;2;20;26;3;732.2999385832427
Blanqueta;2;20;21;3;0.0
Blanqueta;2;20;22;3;0.0
Blanqueta;2;20;23;3;0.0
Blanqueta;2;20;24;3;0.0
Blanqueta;2;20;25;3;0.0
Blanqueta;2;20;26;3;0.0
Alón;2;20;21;3;0.0
Alón;2;20;22;3;0.0
Alón;2;20;23;3;0.0
Alón;2;20;24;3;0.0
Alón;2;20;25;3;0.0
Alón;2;20;26;3;0.0
Punta;2;20;21;3;0.0
Punta;2;20;22;3;0.0
Punta;2;20;23;3;0.0
Punta;2;20;24;3;0.0
Punta;2;20;25;3;0.0
Punta;2;20;26;3;0.0
Jamoncito;2;20;21;3;0.0
Jamoncito;2;20;22;3;0.0
Jamoncito;2;20;23;3;0.0
Jamoncito;2;20;24;3;0.0
Jamoncito;2;20;25;3;0.0
Jamoncito;2;20;26;3;0.0
Medio Muslo;2;20;21;3;0.0
Medio Muslo;2;20;22;3;0.0
Medio Muslo;2;20;23;3;0.0
Medio Muslo;2;20;24;3;75.40149144137183
Medio Muslo;2;20;25;3;0.0
Medio Muslo;2;20;26;3;112.1969744982116
Entero;2;21;22;3;0.0
Entero;2;21;23;3;0.0
Entero;2;21;24;3;0.0
Entero;2;21;25;3;0.0
Entero;2;21;26;3;0.0
Entero;2;21;27;3;0.0
Medio Pollo;2;21;22;3;0.0
Medio Pollo;2;21;23;3;0.0
Medio Pollo;2;21;24;3;0.0
Medio Pollo;2;21;25;3;0.0
Medio Pollo;2;21;26;3;0.0
Medio Pollo;2;21;27;3;0.0
Medio Pollo Superior;2;21;22;3;0.0
Medio Pollo Superior;2;21;23;3;0.0
Medio Pollo Superior;2;21;24;3;0.0
Medio Pollo Superior;2;21;25;3;0.0
Medio Pollo Superior;2;21;26;3;0.0
Medio Pollo Superior;2;21;27;3;0.0
Medio Pollo Inferior;2;21;22;3;0.0
Medio Pollo Inferior;2;21;23;3;0.0
Medio Pollo Inferior;2;21;24;3;0.0
Medio Pollo Inferior;2;21;25;3;0.0
Medio Pollo Inferior;2;21;26;3;0.0
Medio Pollo Inferior;2;21;27;3;0.0
Cuarto de Pollo Superior;2;21;22;3;0.0
Cuarto de Pollo Superior;2;21;23;3;0.0
Cuarto de Pollo Superior;2;21;24;3;0.0
Cuarto de Pollo Superior;2;21;25;3;0.0
Cuarto de Pollo Superior;2;21;26;3;0.0
Cuarto de Pollo Superior;2;21;27;3;0.0
Muslo Entero;2;21;22;3;0.0
Muslo Entero;2;21;23;3;0.0
Muslo Entero;2;21;24;3;0.0
Muslo Entero;2;21;25;3;0.0
Muslo Entero;2;21;26;3;0.0
Muslo Entero;2;21;27;3;0.0
Pechuga Completa;2;21;22;3;0.0
Pechuga Completa;2;21;23;3;0.0
Pechuga Completa;2;21;24;3;0.0
Pechuga Completa;2;21;25;3;0.0
Pechuga Completa;2;21;26;3;0.0
Pechuga Completa;2;21;27;3;395.22212031882145
Ala Completa;2;21;22;3;0.0
Ala Completa;2;21;23;3;0.0
Ala Completa;2;21;24;3;0.0
Ala Completa;2;21;25;3;0.0
Ala Completa;2;21;26;3;0.0
Ala Completa;2;21;27;3;0.0
Media Pechuga;2;21;22;3;0.0
Media Pechuga;2;21;23;3;0.0
Media Pechuga;2;21;24;3;0.0
Media Pechuga;2;21;25;3;0.0
Media Pechuga;2;21;26;3;0.0
Media Pechuga;2;21;27;3;0.06281110067072859
Blanqueta;2;21;22;3;0.0
Blanqueta;2;21;23;3;0.0
Blanqueta;2;21;24;3;0.0
Blanqueta;2;21;25;3;0.0
Blanqueta;2;21;26;3;0.0
Blanqueta;2;21;27;3;0.0
Alón;2;21;22;3;0.0
Alón;2;21;23;3;0.0
Alón;2;21;24;3;0.0
Alón;2;21;25;3;0.0
Alón;2;21;26;3;0.0
Alón;2;21;27;3;0.0
Punta;2;21;22;3;0.0
Punta;2;21;23;3;0.0
Punta;2;21;24;3;0.0
Punta;2;21;25;3;0.0
Punta;2;21;26;3;0.0
Punta;2;21;27;3;0.0
Jamoncito;2;21;22;3;0.0
Jamoncito;2;21;23;3;0.0
Jamoncito;2;21;24;3;0.0
Jamoncito;2;21;25;3;0.0
Jamoncito;2;21;26;3;0.0
Jamoncito;2;21;27;3;0.0
Medio Muslo;2;21;22;3;0.0
Medio Muslo;2;21;23;3;0.0
Medio Muslo;2;21;24;3;75.40149144137183
Medio Muslo;2;21;25;3;0.0
Medio Muslo;2;21;26;3;0.0
Medio Muslo;2;21;27;3;0.0
Entero;2;22;23;3;0.0
Entero;2;22;24;3;0.0
Entero;2;22;25;3;0.0
Entero;2;22;26;3;0.0
Entero;2;22;27;3;0.0
Entero;2;22;28;3;0.0
Medio Pollo;2;22;23;3;0.0
Medio Pollo;2;22;24;3;0.0
Medio Pollo;2;22;25;3;0.0
Medio Pollo;2;22;26;3;0.0
Medio Pollo;2;22;27;3;0.0
Medio Pollo;2;22;28;3;0.0
Medio Pollo Superior;2;22;23;3;0.0
Medio Pollo Superior;2;22;24;3;0.0
Medio Pollo Superior;2;22;25;3;0.0
Medio Pollo Superior;2;22;26;3;0.0
Medio Pollo Superior;2;22;27;3;0.0
Medio Pollo Superior;2;22;28;3;0.0
Medio Pollo Inferior;2;22;23;3;0.0
Medio Pollo Inferior;2;22;24;3;0.0
Medio Pollo Inferior;2;22;25;3;0.0
Medio Pollo Inferior;2;22;26;3;0.0
Medio Pollo Inferior;2;22;27;3;0.0
Medio Pollo Inferior;2;22;28;3;0.0
Cuarto de Pollo Superior;2;22;23;3;0.0
Cuarto de Pollo Superior;2;22;24;3;0.0
Cuarto de Pollo Superior;2;22;25;3;0.0
Cuarto de Pollo Superior;2;22;26;3;0.0
Cuarto de Pollo Superior;2;22;27;3;0.0
Cuarto de Pollo Superior;2;22;28;3;0.0
Muslo Entero;2;22;23;3;0.0
Muslo Entero;2;22;24;3;0.0
Muslo Entero;2;22;25;3;0.0
Muslo Entero;2;22;26;3;0.0
Muslo Entero;2;22;27;3;0.0
Muslo Entero;2;22;28;3;0.0
Pechuga Completa;2;22;23;3;0.0
Pechuga Completa;2;22;24;3;0.0
Pechuga Completa;2;22;25;3;0.0
Pechuga Completa;2;22;26;3;0.0
Pechuga Completa;2;22;27;3;162.48606368856372
Pechuga Completa;2;22;28;3;0.0
Ala Completa;2;22;23;3;0.0
Ala Completa;2;22;24;3;0.0
Ala Completa;2;22;25;3;0.0
Ala Completa;2;22;26;3;0.0
Ala Completa;2;22;27;3;0.0
Ala Completa;2;22;28;3;0.0
Media Pechuga;2;22;23;3;0.0
Media Pechuga;2;22;24;3;0.0
Media Pechuga;2;22;25;3;0.0
Media Pechuga;2;22;26;3;0.0
Media Pechuga;2;22;27;3;0.06281110067072859
Media Pechuga;2;22;28;3;0.48387096774195015
Blanqueta;2;22;23;3;0.0
Blanqueta;2;22;24;3;0.0
Blanqueta;2;22;25;3;0.0
Blanqueta;2;22;26;3;0.0
Blanqueta;2;22;27;3;0.0
Blanqueta;2;22;28;3;0.0
Alón;2;22;23;3;0.0
Alón;2;22;24;3;0.0
Alón;2;22;25;3;0.0
Alón;2;22;26;3;0.0
Alón;2;22;27;3;0.0
Alón;2;22;28;3;0.0
Punta;2;22;23;3;0.0
Punta;2;22;24;3;0.0
Punta;2;22;25;3;0.0
Punta;2;22;26;3;0.0
Punta;2;22;27;3;0.0
Punta;2;22;28;3;0.0
Jamoncito;2;22;23;3;0.0
Jamoncito;2;22;24;3;0.0
Jamoncito;2;22;25;3;0.0
Jamoncito;2;22;26;3;0.0
Jamoncito;2;22;27;3;0.0
Jamoncito;2;22;28;3;0.0
Medio Muslo;2;22;23;3;0.0
Medio Muslo;2;22;24;3;0.0
Medio Muslo;2;22;25;3;0.0
Medio Muslo;2;22;26;3;0.0
Medio Muslo;2;22;27;3;0.0
Medio Muslo;2;22;28;3;12.779063726741697
Entero;2;23;24;3;0.0
Entero;2;23;25;3;0.0
Entero;2;23;26;3;0.0
Entero;2;23;27;3;0.0
Entero;2;23;28;3;0.0
Entero;2;23;29;3;0.0
Medio Pollo;2;23;24;3;0.0
Medio Pollo;2;23;25;3;0.0
Medio Pollo;2;23;26;3;0.0
Medio Pollo;2;23;27;3;0.0
Medio Pollo;2;23;28;3;0.0
Medio Pollo;2;23;29;3;0.0
Medio Pollo Superior;2;23;24;3;0.0
Medio Pollo Superior;2;23;25;3;0.0
Medio Pollo Superior;2;23;26;3;0.0
Medio Pollo Superior;2;23;27;3;0.0
Medio Pollo Superior;2;23;28;3;0.0
Medio Pollo Superior;2;23;29;3;0.0
Medio Pollo Inferior;2;23;24;3;0.0
Medio Pollo Inferior;2;23;25;3;0.0
Medio Pollo Inferior;2;23;26;3;0.0
Medio Pollo Inferior;2;23;27;3;0.0
Medio Pollo Inferior;2;23;28;3;0.0
Medio Pollo Inferior;2;23;29;3;0.0
Cuarto de Pollo Superior;2;23;24;3;0.0
Cuarto de Pollo Superior;2;23;25;3;0.0
Cuarto de Pollo Superior;2;23;26;3;0.0
Cuarto de Pollo Superior;2;23;27;3;0.0
Cuarto de Pollo Superior;2;23;28;3;0.0
Cuarto de Pollo Superior;2;23;29;3;0.0
Muslo Entero;2;23;24;3;0.0
Muslo Entero;2;23;25;3;0.0
Muslo Entero;2;23;26;3;0.0
Muslo Entero;2;23;27;3;0.0
Muslo Entero;2;23;28;3;0.0
Muslo Entero;2;23;29;3;0.0
Pechuga Completa;2;23;24;3;0.0
Pechuga Completa;2;23;25;3;0.0
Pechuga Completa;2;23;26;3;0.0
Pechuga Completa;2;23;27;3;0.0
Pechuga Completa;2;23;28;3;0.0
Pechuga Completa;2;23;29;3;0.0
Ala Completa;2;23;24;3;0.0
Ala Completa;2;23;25;3;0.0
Ala Completa;2;23;26;3;0.0
Ala Completa;2;23;27;3;0.0
Ala Completa;2;23;28;3;0.0
Ala Completa;2;23;29;3;0.0
Media Pechuga;2;23;24;3;0.0
Media Pechuga;2;23;25;3;0.0
Media Pechuga;2;23;26;3;0.0
Media Pechuga;2;23;27;3;0.0
Media Pechuga;2;23;28;3;0.0
Media Pechuga;2;23;29;3;33.106390196147004
Blanqueta;2;23;24;3;0.0
Blanqueta;2;23;25;3;0.0
Blanqueta;2;23;26;3;0.0
Blanqueta;2;23;27;3;0.0
Blanqueta;2;23;28;3;0.0
Blanqueta;2;23;29;3;0.0
Alón;2;23;24;3;0.0
Alón;2;23;25;3;0.0
Alón;2;23;26;3;0.0
Alón;2;23;27;3;0.0
Alón;2;23;28;3;0.0
Alón;2;23;29;3;0.0
Punta;2;23;24;3;0.0
Punta;2;23;25;3;0.0
Punta;2;23;26;3;0.0
Punta;2;23;27;3;0.0
Punta;2;23;28;3;0.0
Punta;2;23;29;3;0.0
Jamoncito;2;23;24;3;0.0
Jamoncito;2;23;25;3;0.0
Jamoncito;2;23;26;3;0.0
Jamoncito;2;23;27;3;0.0
Jamoncito;2;23;28;3;0.0
Jamoncito;2;23;29;3;0.0
Medio Muslo;2;23;24;3;0.0
Medio Muslo;2;23;25;3;0.0
Medio Muslo;2;23;26;3;0.0
Medio Muslo;2;23;27;3;0.0
Medio Muslo;2;23;28;3;0.0
Medio Muslo;2;23;29;3;0.0
Entero;2;24;25;3;0.0
Entero;2;24;26;3;0.0
Entero;2;24;27;3;0.0
Entero;2;24;28;3;0.0
Entero;2;24;29;3;0.0
Entero;2;24;30;3;0.0
Medio Pollo;2;24;25;3;0.0
Medio Pollo;2;24;26;3;0.0
Medio Pollo;2;24;27;3;0.0
Medio Pollo;2;24;28;3;0.0
Medio Pollo;2;24;29;3;0.0
Medio Pollo;2;24;30;3;0.0
Medio Pollo Superior;2;24;25;3;0.0
Medio Pollo Superior;2;24;26;3;0.0
Medio Pollo Superior;2;24;27;3;0.0
Medio Pollo Superior;2;24;28;3;0.0
Medio Pollo Superior;2;24;29;3;0.0
Medio Pollo Superior;2;24;30;3;0.0
Medio Pollo Inferior;2;24;25;3;0.0
Medio Pollo Inferior;2;24;26;3;0.0
Medio Pollo Inferior;2;24;27;3;0.0
Medio Pollo Inferior;2;24;28;3;0.0
Medio Pollo Inferior;2;24;29;3;0.0
Medio Pollo Inferior;2;24;30;3;0.0
Cuarto de Pollo Superior;2;24;25;3;0.0
Cuarto de Pollo Superior;2;24;26;3;0.0
Cuarto de Pollo Superior;2;24;27;3;0.0
Cuarto de Pollo Superior;2;24;28;3;0.0
Cuarto de Pollo Superior;2;24;29;3;0.0
Cuarto de Pollo Superior;2;24;30;3;0.0
Muslo Entero;2;24;25;3;0.0
Muslo Entero;2;24;26;3;0.0
Muslo Entero;2;24;27;3;0.0
Muslo Entero;2;24;28;3;0.0
Muslo Entero;2;24;29;3;0.0
Muslo Entero;2;24;30;3;0.0
Pechuga Completa;2;24;25;3;0.0
Pechuga Completa;2;24;26;3;0.0
Pechuga Completa;2;24;27;3;0.0
Pechuga Completa;2;24;28;3;0.0
Pechuga Completa;2;24;29;3;0.0
Pechuga Completa;2;24;30;3;0.0
Ala Completa;2;24;25;3;0.0
Ala Completa;2;24;26;3;0.0
Ala Completa;2;24;27;3;0.0
Ala Completa;2;24;28;3;0.0
Ala Completa;2;24;29;3;0.0
Ala Completa;2;24;30;3;0.0
Media Pechuga;2;24;25;3;0.0
Media Pechuga;2;24;26;3;0.0
Media Pechuga;2;24;27;3;0.0
Media Pechuga;2;24;28;3;0.0
Media Pechuga;2;24;29;3;0.0
Media Pechuga;2;24;30;3;0.0
Blanqueta;2;24;25;3;0.0
Blanqueta;2;24;26;3;0.0
Blanqueta;2;24;27;3;0.0
Blanqueta;2;24;28;3;0.0
Blanqueta;2;24;29;3;0.0
Blanqueta;2;24;30;3;0.0
Alón;2;24;25;3;0.0
Alón;2;24;26;3;0.0
Alón;2;24;27;3;0.0
Alón;2;24;28;3;0.0
Alón;2;24;29;3;0.0
Alón;2;24;30;3;0.0
Punta;2;24;25;3;0.0
Punta;2;24;26;3;0.0
Punta;2;24;27;3;0.0
Punta;2;24;28;3;0.0
Punta;2;24;29;3;0.0
Punta;2;24;30;3;0.0
Jamoncito;2;24;25;3;0.0
Jamoncito;2;24;26;3;0.0
Jamoncito;2;24;27;3;0.0
Jamoncito;2;24;28;3;0.0
Jamoncito;2;24;29;3;0.0
Jamoncito;2;24;30;3;0.0
Medio Muslo;2;24;25;3;0.0
